school,applicant
爱丁堡大学电影研究理学硕士,"江苏大学, 汉语言文学, 1年工作经验，GPA87.4，雅思6.5"
谢菲尔德大学健康经济学与决策建模理学硕士,"武汉大学, 药学, 大四，GPA87，雅思7"
爱丁堡大学教育学理学硕士,"中国传媒大学南广学院, 英捷双语文化传播, 3年工作经验，GPA88.2"
格拉斯哥大学知识产权和数字经济法学硕士,"武汉大学, 法学, 大四，GPA3.0"
伯明翰大学法学硕士,"华东政法大学, 民商法学, 已毕业，GPA3.0"
爱丁堡大学对外英语教学理学硕士,"香港中文大学（深圳）, 翻译, 大四，GPA3.5，托福100"
伦敦大学国王学院欧洲研究文学硕士,"中国传媒大学南广学院, 英捷双语文化传播, 3年工作经验，GPA88.2"
爱丁堡大学对外英语教学理学硕士,"华中农业大学, 外国语言文学, 大四，GPA88.31，雅思8"
格拉斯哥大学教育学研究理学硕士,"南京师范大学, 教育技术学（师范）, 大四，GPA85.18，雅思6.0"
东安格利亚大学媒体、文化与社会文学硕士,"江西服装学院, 广播电视编导, 大四，GPA88.53"
莱斯特大学全球媒体与传播文学硕士,"江西服装学院, 广播电视编导, 大四，GPA88.53"
华威大学公共健康理学硕士,"天津中医药大学, 药学（五年制2+2+1有一年的医院实习）, 大五，GPA84.42"
纽卡斯尔大学跨文化交际与媒体研究文学硕士,"北京理工大学珠海学院, 英语专业, 大四，GPA82.4"
格拉斯哥大学对外英语教学理学硕士,"大连大学, 翻译, 已毕业，GPA86.07"
格拉斯哥大学法学硕士,"华东政法大学, 民商法学, 已毕业，GPA3.0"
爱丁堡大学教育学理学硕士,"河南大学, 国际经济与贸易, 大四，GPA86.1"
谢菲尔德大学城市设计与规划文学硕士,"深圳大学, 建筑学, 应届毕业生，GPA83.6，雅思6.5"
格拉斯哥大学教育学研究理学硕士,"北京理工大学珠海学院, 会计, 大四，GPA3.11"
诺丁汉大学公共管理硕士,"徐州工程学院, 秘书学, 大四，GPA80.18"
华威大学数字媒体与文化文学硕士,"山东大学, 新闻传播, 大四，GPA87.34，雅思7.5"
南安普顿大学英语教育/对外英语教学文学硕士,"广东外语外贸大学南国商学院, 商务英语, 大四，GPA84.99"
利物浦大学对外英语教学文学硕士,"广东外语外贸大学南国商学院, 商务英语, 大四，GPA84.99"
爱丁堡大学社会科学与技术理学硕士,"华中农业大学, 信息管理与信息系统, 大四，GPA86.23"
诺丁汉大学教育领导力与管理文学硕士,"北京理工大学珠海学院, 会计, 大四，GPA3.11"
谢菲尔德大学文化遗产管理文学硕士,"香港岭南大学, 历史, 大四，GPA79.1"
曼彻斯特大学法律学法学硕士,"南昌大学, 法学, 已毕业，GPA81.1"
伦敦大学国王学院教育管理文学硕士,"中国传媒大学南广学院, 英语播音与主持, 大四，GPA86.02"
纽卡斯尔大学媒体与公共关系文学硕士,"北京理工大学珠海学院, 英语专业, 大四，GPA82.4"
伦敦大学国王学院政治经济学文学硕士,"四川大学, 国际经济与贸易, 大四，GPA81，雅思7"
曼彻斯特大学社会研究方法和统计理学硕士,"南京师范大学, 社会学, 大四，GPA3.42"
伦敦大学国王学院数字资产与媒体管理文学硕士,"燕山大学, 工业工程, 4年工作经验，GPA81.1"
谢菲尔德大学创意和文化产业管理理学硕士,"北京工业大学, 管理, 大四，GPA3.78"
谢菲尔德大学公共健康硕士（健康服务研究方向）,"天津中医药大学, 药学（五年制2+2+1有一年的医院实习）, 大五，GPA84.42"
南安普顿大学国际商法与公司法法学硕士,"常州大学, 史良法学院, 大四，GPA85.42"
谢菲尔德大学公司法和商法法学硕士,"华东政法大学, 民商法学, 已毕业，GPA3.0"
布里斯托大学法学硕士（国际商法）,"武汉大学, 法学, 大四，GPA3.0"
巴斯大学历史建筑保护理学硕士,"深圳大学, 建筑学, 应届毕业生，GPA83.6，雅思6.5"
伦敦大学学院应用语言学文学硕士,"华中农业大学, 外国语言文学, 大四，GPA88.31，雅思8"
卡迪夫大学教育、政策与社会理学硕士,"长春师范大学, 汉语国际教育, 大四，GPA3.4"
利兹大学国际商法法学硕士,"华东政法大学, 民商法学, 已毕业，GPA3.0"
谢菲尔德大学应用语言学与对外英语教学文学硕士,"澳门大学, 英语研究, 大四，GPA3.23"
南安普顿大学公共管理硕士,"徐州工程学院, 秘书学, 大四，GPA80.18"
南安普顿大学英语教育/对外英语教学文学硕士,"澳门大学, 英语研究, 大四，GPA3.23"
拉夫堡大学数字媒体和社会文学硕士,"吉林大学, 物流工程, 大四，GPA83.11，雅思7"
诺丁汉大学法学硕士,"华东政法大学, 民商法学, 已毕业，GPA3.0"
南安普顿大学电影与文化管理文学硕士,"江苏大学, 汉语言文学, 1年工作经验，GPA87.4，雅思6.5"
莱斯特大学媒体与公共关系文学硕士,"北京理工大学珠海学院, 英语专业, 大四，GPA82.4"
诺丁汉大学对外汉语教学文学硕士,"中国传媒大学南广学院, 英捷双语文化传播, 4年工作经验，GPA88.2"
爱丁堡大学中东国际关系理学硕士,"北京语言大学, 阿拉伯语语言文学, 大四，GPA88"
布里斯托大学比较文学和文化文学硕士,"北京语言大学, 阿拉伯语语言文学, 大四，GPA88"
莱斯特大学全球媒体与传播文学硕士,"首都师范大学科德学院, 广播电视编导, 应届毕业生，GPA3.09，雅思6"
拉夫堡大学媒体和创意产业文学硕士,"中国传媒大学南广学院, 英语播音与主持, 大四，GPA86.02"
诺丁汉大学电影、电视与银屏产业文学硕士,"江苏大学, 汉语言文学, 2年工作经验，GPA87.4，雅思6.5"
诺丁汉大学对外汉语教学文学硕士,"长春师范大学, 汉语国际教育, 大四，GPA3.4"
诺丁汉大学文化产业与企业创业理学硕士,"北京理工大学珠海学院, 商务英语, 大四，GPA86.66"
纽卡斯尔大学媒体与公共关系文学硕士,"首都师范大学科德学院, 广播电视编导, 一年工作经验，GPA3.09"
纽卡斯尔大学国际多媒体新闻业文学硕士,"首都师范大学科德学院, 广播电视编导, 一年工作经验，GPA3.09"
南安普顿大学国际音乐管理文学硕士,"加州大学圣塔芭芭拉分校, 经济与会计, 大四，GPA3.0"
爱丁堡大学社会研究理学硕士,"复旦大学, 政治, 大四，GPA3.16"
伦敦大学国王学院数字人文文学硕士,"郑州大学, 新闻学, 应届毕业生，GPA85.46"
曼彻斯特大学国际金融法学硕士,"华东政法大学, 法律, 大四，GPA90，雅思7"
爱丁堡大学比较文学理学硕士,"山东大学, 汉语言文学, 大四，GPA87.48，雅思6.0"
爱丁堡大学对外英语教学理学硕士,"浙江理工大学, 英语, 已毕业，GPA89"
曼彻斯特大学教育学(国际）文学硕士,"浙江大学, 美术学, 2年工作经验，GPA3.56"
布里斯托大学教育学理学硕士（政策与国际发展）,"江苏大学, 思想政治教育（师范）, 已毕业，GPA85.1"
华威大学国际关系文学硕士,"郑州大学, 新闻学, 应届毕业生，GPA85.46"
爱丁堡大学比较文学理学硕士,"复旦大学, 汉语言, 大四，GPA3.23，雅思6.5"
爱丁堡大学社会学与全球变化理学硕士,"南京工业大学, 公共事业管理, 大四，GPA90.27，雅思6.5"
伦敦大学学院教育与国际发展文学硕士,"复旦大学, 政治, 大四，GPA3.16"
伦敦大学学院教育心理学理学硕士,"中央财经大学, 应用心理学（经济心理学方向）, 大四，GPA89.72，雅思7.5，GMAT660"
伦敦大学学院建筑经济学与管理理学硕士,"东南大学, 土木工程, 5年工作经验，GPA83.64，雅思6.5"
爱丁堡大学社会学与全球变化理学硕士,"中国海洋大学, 公共事业管理, 大四，GPA3.8，雅思6.5"
爱丁堡大学电影研究理学硕士,"中央民族大学, 新闻学, 大四，GPA3.97，雅思6"
爱丁堡大学国际法法学硕士,"华东政法大学, 法学, 大四，GPA3.62"
伦敦大学学院教育政策研究文学硕士,"复旦大学, 政治, 大四，GPA3.16"
伦敦大学国王学院法学硕士,"东南大学, 法学, 大四，GPA87.97"
布里斯托大学法学硕士（国际商法）,"西南财经大学, 法学会计双学位, 大四，GPA82，雅思5.5"
爱丁堡大学全球环境、政治与社会理学硕士,"同济大学, 环境, 大四，GPA86.15"
爱丁堡大学国际银行法与金融法学硕士,"东南大学, 法学, 已毕业，GPA87.97"
格拉斯哥大学媒体管理理学硕士,"郑州大学, 新闻学, 应届毕业生，GPA85.46"
诺丁汉大学国际传媒与传播研究文学硕士,"郑州大学, 新闻学, 应届毕业生，GPA85.46"
伦敦大学国王学院数字资产与媒体管理文学硕士,"同济大学, 文化产业管理, 大四，GPA85.31，雅思7.5"
爱丁堡大学国际经济法法学硕士,"山东大学, 法学, 大四，GPA87.55，雅思6"
杜伦大学对外英语教学文学硕士,"广东外语外贸大学, 商务英语(国际商务管理), 4年工作经验，GPA3.53，雅思7.5"
曼彻斯特大学城市改造与发展理学硕士,"上海大学, 土木工程, 大四，GPA85.65，雅思5.5"
利兹大学国际商法法学硕士,"上海立信会计金融学院, 金融法, 大四，GPA82.6"
曼彻斯特大学数字技术、传播与教育文学硕士,"北京师范大学, 英语, 大四，GPA89.75，雅思7.5"
约克大学全球与国际公民教育文学硕士,"南昌航空大学, 环境工程, 大四，GPA83.5，雅思6.0"
拉夫堡大学数字创意媒体理学硕士,"以色列理工学院, 土木工程, 毕业，GPA78.2"
伦敦大学亚非学院中国政治学理学硕士,"四川大学锦城学院, 日语, 大四，GPA80.72"
伦敦大学学院法律硕士,"东南大学, 法学, 已毕业，GPA87.97"
伦敦大学学院教育与技术文学硕士,"西交利物浦大学, mathematics of finance, 大四，GPA60.77"
曼彻斯特大学教育学(国际）文学硕士,"浙江理工大学, 英语, 一年工作经验，GPA89"
谢菲尔德大学杂志新闻学文学硕士,"加州大学河滨分校, 媒体文化研究, 应届毕业生，GPA2.84"
伦敦大学学院英语教育文学硕士,"青岛科技大学, 英语, 大四，GPA86.31，雅思6.5(6)"
利物浦大学对外英语教学文学硕士,"南昌航空大学, 环境工程, 大四，GPA83.5，雅思6.0"
格拉斯哥大学创意产业和文化政策理学硕士,"天津师范大学, 汉语言文学 国际经济与贸易, 已毕业，GPA3.2"
爱丁堡大学教育学理学硕士,"复旦大学, 政治, 大四，GPA3.16"
爱丁堡大学对外英语教学理学硕士,"广州大学, 英语, 大四，GPA89.8，雅思6.5"
曼彻斯特大学教育学(国际）文学硕士,"华南师范大学, 汉语言（师范）, 大四，GPA3.65，雅思6.5"
伦敦大学学院教育文学硕士,"华南师范大学, 汉语言（师范）, 大四，GPA3.65，雅思6.5"
爱丁堡大学国际经济法法学硕士,"华东政法大学, 法学, 大四，GPA3.62"
伦敦大学学院可持续资源理学硕士,"同济大学, 给排水, 大四，GPA80.64，雅思7"
利物浦大学对外英语教学文学硕士,"曲阜师范大学, 翻译, 大四，GPA85.69，雅思7"
利兹大学企业传播、营销与公共关系文学硕士,"华南理工大学, 商务英语, 大四，GPA3.61，雅思7"
爱丁堡大学东亚关系理学硕士,"中国海洋大学, 法语, 大四，GPA3.43，雅思7"
伦敦政治经济学院中国的比较发展观理学硕士,"北京科技大学, 德语语言文学, 大四，GPA85.2，雅思6.5"
曼彻斯特大学教育学(国际）文学硕士,"暨南大学, 汉语言文学（编辑与出版）, 大四，GPA87.4"
诺丁汉大学对外英语教学文学硕士,"广东金融学院, 英语, 大四，GPA85.72，雅思7"
诺丁汉大学可再生能源与建筑理学硕士,"中国农业大学, 农业建筑环境与能源工程, 大四，GPA2.81，雅思5.5"
爱丁堡大学科学传播和公众参与理学硕士,"郑州大学, 新闻学, 应届毕业生，GPA85.46"
布里斯托大学国际安全理学硕士,"北京第二外国语学院, 国际政治, 大四，GPA85.74，雅思7"
伦敦大学国王学院国际政治经济学文学硕士,"中山大学, 旅游管理, 大四，GPA85，雅思6"
谢菲尔德大学城市设计文学硕士,"太原理工大学, 城乡规划, 1年工作经验，GPA3.46，雅思6.5"
谢菲尔德大学数字媒体与社会文学硕士,"北京工业大学, 英语, 大四，GPA84.36，雅思7"
谢菲尔德大学数字媒体与社会文学硕士,"郑州大学, 新闻学, 应届毕业生，GPA85.46"
谢菲尔德大学教育学：语言和教育文学硕士,"苏州科技大学, 城市规划, 3年工作经验，GPA78.59"
爱丁堡大学教育学理学硕士,"华南师范大学, 汉语言（师范）, 大四，GPA3.65，雅思6.5"
伦敦大学学院公共政策理学硕士,"中国传媒大学, 文化产业管理（文化经纪方向）, 大四，GPA86，雅思7.0"
伦敦大学学院国际公共政策理学硕士,"中国传媒大学, 文化产业管理（文化经纪方向）, 大四，GPA86，雅思7.0"
爱丁堡大学教育学理学硕士,"山东大学, 汉语言文学, 19年毕业，GPA87.48，雅思6.0"
利物浦大学对外英语教学文学硕士,"广东金融学院, 英语, 大四，GPA85.72，雅思7"
伦敦大学学院教育规划、经济学与国际发展文学硕士,"台湾政治大学, 经济管理，教育, 大四，GPA3.84，雅思6.0"
杜伦大学法学硕士,"吉林大学, 法学, 大四，GPA84.9，雅思6.5"
伦敦大学国王学院应用语言学与英语教学文学硕士,"浙江理工大学, 英语, 近1年工作经验，GPA89"
爱丁堡大学国际银行法与金融法学硕士,"华东政法大学, 法学, 大四，GPA90，雅思7"
伦敦政治经济学院国际健康政策（健康经济）理学硕士,"中山大学, 管理科学, 大四，GPA87，雅思7.5"
格拉斯哥大学教育、公共政策和平等理学硕士,"江苏大学, 思想政治教育（师范）, 大四，GPA85.1"
华威大学国际文化政策与管理文学硕士,"中国传媒大学, 文化产业管理（文化经纪方向）, 大四，GPA86，雅思7.0"
伯明翰大学国际关系文学硕士,"四川大学锦城学院, 日语, 大四，GPA80.72"
伦敦大学国王学院法学硕士,"中山大学, 法学, 1年工作经验，GPA88，雅思7.5"
华威大学医学生物技术与商业管理理学硕士,"华南农业大学, 生物技术, 已毕业，GPA3.52，雅思6"
伯明翰大学对外英语教学文学硕士,"宁波工程学院, 商务英语, 1年工作经验，GPA84.78，雅思6.5"
伦敦大学学院对外英语教学文学硕士,"华东师范大学, 英语, 大四，GPA86.68，雅思7"
诺丁汉大学公共政策文学硕士,"河北师范大学, 日语, 大四，GPA84，雅思6"
格拉斯哥大学心理学研究教育学硕士,"苏州大学, 心理学, 大四，GPA82，雅思6.0"
格拉斯哥大学媒体、传播和国际新闻理学硕士,"河北大学, 新闻学, 已毕业，GPA3.76"
伦敦大学学院对外英语教学文学硕士,"东北师范大学, 商务英语专业, 大四，GPA86.42，托福103"
诺丁汉大学对外英语教学文学硕士,"宁波工程学院, 商务英语, 近2年工作经验，GPA84.78，雅思6.5"
爱丁堡大学国际经济法法学硕士,"中山大学, 法学, 1年工作经验，GPA88，雅思7.5"
伦敦大学国王学院艺术与文化背景教育文学硕士,"浙江大学, 美术学, 2年工作经验，GPA3.56"
华威大学心理学与教育文学硕士,"苏州大学, 心理学, 大四，GPA82，雅思6.0"
伯明翰大学公共卫生学硕士,"山东中医药大学, 公共事业管理, 大四，GPA78.6"
伯明翰大学国际政治经济文学硕士,"厦门大学嘉庚学院, 国际商务, 大四，GPA75.84"
格拉斯哥大学心理学研究教育学硕士,"高丽大学, 心理学, 大四，GPA81.7"
南安普顿大学英语教育/对外英语教学文学硕士,"曲阜师范大学, 翻译, 大四，GPA85.69，雅思7"
利物浦大学对外英语教学文学硕士,"四川外国语大学成都学院, 英语专业（酒店管理方向）, 4年工作经验，GPA82，雅思7"
卡迪夫大学国际新闻学文学硕士,"香港中文大学, 新闻学, 1年工作经验，GPA2.91"
南安普顿大学电影与文化管理文学硕士,"香港中文大学, 新闻学, 1年工作经验，GPA2.91"
伦敦大学学院法律硕士,"中山大学, 法学, 1年工作经验，GPA88，雅思7.5"
爱丁堡大学电影研究理学硕士,"复旦大学, 汉语言, 大四，GPA3.23，雅思6.5"
爱丁堡大学教育学理学硕士,"暨南大学, 汉语言文学（编辑与出版）, 大四，GPA87.4"
伯明翰大学公共管理理学硕士,"河北师范大学, 日语, 大四，GPA84，雅思6"
爱丁堡大学教育学理学硕士,"台湾政治大学, 经济管理，教育, 大四，GPA3.84，雅思6.0"
伦敦大学学院法律硕士,"山东大学, 法学, 大四，GPA87.55，雅思6"
格拉斯哥大学媒体管理理学硕士,"中国海洋大学, 文化产业管理, 1年工作经验，GPA84.8"
杜伦大学对外英语教学文学硕士,"南京工业大学, 英语, 大四，GPA85.08，雅思7"
伦敦大学学院应用语言学文学硕士,"北京师范大学, 英语, 大四，GPA89.75，雅思7.5"
利兹大学设计文学硕士,"西安工程大学, 数字媒体技术, 大四，GPA84.86"
布里斯托大学法学硕士（国际商法）,"华东政法大学, 法律, 大四，GPA90，雅思7"
爱丁堡大学对外英语教学理学硕士,"华东师范大学, 英语, 大四，GPA86.68，雅思7"
曼彻斯特大学社会学文学硕士,"河南大学, 国际经济与贸易, 大四，GPA84.13，雅思7"
谢菲尔德大学城市设计与规划文学硕士,"太原理工大学, 城乡规划, 工作1年，GPA3.46，雅思6.5"
布里斯托大学教育学理学硕士(数学教育),"上海交通大学, 电气工程及其自动化, 2年工作经验，GPA84.51，雅思7"
爱丁堡大学对外英语教学理学硕士,"成都大学, 商务英语, 大四，GPA89.08，雅思7.5"
爱丁堡大学语言教育文学硕士,"成都大学, 商务英语, 大四，GPA89.08，雅思7.5"
兰卡斯特大学发展心理学理学硕士,"苏州大学, 心理学, 大四，GPA82，雅思6.0"
约克大学对外英语教学文学硕士,"广东金融学院, 英语, 大四，GPA85.72，雅思7"
曼彻斯特大学社会学文学硕士,"中国海洋大学, 公共事业管理, 大四，GPA3.8，雅思6.5"
约克大学对外英语教学文学硕士,"四川外国语大学成都学院, 英语专业（酒店管理方向）, 4年工作经验，GPA82，雅思7"
爱丁堡大学对外英语教学理学硕士,"北京师范大学, 英语, 大四，GPA89.75，雅思7.5"
曼彻斯特大学国际政治经济方向文学硕士,"中山大学, 旅游管理, 大四，GPA85，雅思6"
谢菲尔德大学心理学与教育文学硕士,"苏州大学, 心理学, 大四，GPA82，雅思6.0"
谢菲尔德大学心理学与教育文学硕士,"高丽大学, 心理学, 大四，GPA81.8"
爱丁堡大学城市战略与设计理学硕士,"中国人民大学, 环境设计, 1年工作经验，GPA88.25，雅思6.5"
纽卡斯尔大学教育:国际视角(教与学)文学硕士,"北京印刷学院, 包装工程, 应届毕业生，GPA80.1，雅思6"
莱斯特大学大众传播学文学硕士,"香港中文大学, 新闻学, 应届毕业生，GPA2.91"
谢菲尔德大学心理学与教育文学硕士,"福建师范大学, 心理学, 已毕业，GPA82.17，雅思6"
莱斯特大学大众传播学文学硕士,"广州大学, 广播电视新闻专业, 4年工作经验，GPA83.1，雅思6.5"
曼彻斯特大学社会学文学硕士,"中国农业大学, 社会学, 最后一年，GPA3.48，托福85"
伦敦大学学院对外英语教学文学硕士,"华南理工大学, 商务英语, 大四，GPA91.06，雅思8"
南安普顿大学语言教学应用语言学文学硕士,"四川外国语大学成都学院, 英语专业（酒店管理方向）, 4年工作经验，GPA82，雅思7"
爱丁堡大学中国社会与文化理学硕士,"东北大学, 哲学, 大四，GPA4.01，雅思6.5"
爱丁堡大学教育学理学硕士,"成都大学, 商务英语, 大四，GPA89.08，雅思7.5"
埃克塞特大学国际关系文学硕士,"四川大学锦城学院, 日语, 大四，GPA80.72"
卡迪夫大学教育、政策与社会理学硕士,"新乡学院, 汉语言文学, 大四，GPA83，雅思5"
利兹大学对外英语教学研究文学硕士,"太原师范学院, 翻译, 刚毕业，GPA79.4，雅思6"
格拉斯哥大学国际关系理学硕士,"河南大学, 国际经济与贸易, 大四，GPA84.13，雅思7"
贝尔法斯特女王大学可持续发展领导力理学硕士,"厦门大学嘉庚学院, 国际商务, 大四，GPA75.84"
利兹大学社会、文化与媒体文学硕士,"江南大学, 汉语言文学, 大四，GPA87.1，雅思6"
利兹大学国际商法法学硕士,"西安科技大学, 法学, 已毕业，GPA80.04"
杜伦大学社会研究方法（社会学）文学硕士,"四川大学, 新闻, 大四，GPA86.39，雅思6.5"
拉夫堡大学用户体验设计文学硕士,"同济大学, 给排水, 大四，GPA87.12，雅思7"
爱丁堡大学科学传播和公众参与理学硕士,"上海交通大学（985）, 植物科学与技术, 大四，GPA86.65，雅思6.0"
约克大学对外英语教学文学硕士,"太原师范大学, 英语, 已经毕业 无工作经验，GPA82.91，雅思5.5"
谢菲尔德大学教育学文学硕士,"青岛科技大学, 英语, 大四，GPA86.3，雅思6"
曼彻斯特大学教育学(国际）文学硕士,"南京工业大学, 英语, 大四，GPA85.08，雅思7"
曼彻斯特大学教育学(国际）文学硕士,"青岛科技大学, 英语, 大四，GPA86.3，雅思6"
爱丁堡大学翻译研究理学硕士,"南京工业大学, 英语, 大四，GPA91.2，雅思7.5"
利兹大学新媒体文学硕士,"广东工业大学, 动画, 一年工作经验，GPA81.09，雅思6.5"
伯明翰大学国际发展理学硕士,"上海理工大学, 金融学, 大四，GPA83.9"
南安普顿大学教育学理学硕士,"滑铁卢大学, 精算和统计, 大四，GPA73"
曼彻斯特大学教育学(国际）文学硕士,"华南理工大学, 商务英语, 大四，GPA3.65，托福70"
爱丁堡大学设计与数字媒体理学硕士,"西安工程大学, 数字媒体技术, 大四，GPA84.6"
爱丁堡大学全球环境与气候变化法法学硕士,"吉林大学, 法律, 大四，GPA84.9，雅思6.5"
杜伦大学社会研究方法（社会学）文学硕士,"南京农业大学, 社会学, 大四，GPA87.43"
纽卡斯尔大学教育研究文学硕士,"汉口学院, 汉语言文学, 大四，GPA81.5"
华威大学社会学文学硕士,"四川大学, 新闻, 大四，GPA86.39，雅思6.5"
伦敦政治经济学院法学硕士,"中山大学, 法学, 已毕业，GPA3.78"
萨里大学心理学理学硕士,"四川师范大学, 心理学, 12年工作经验，GPA71.6"
谢菲尔德大学创意和文化产业管理理学硕士,"中国海洋大学, 文化产业管理, 1年工作经验，GPA84.3"
爱丁堡大学教育学理学硕士,"华南理工大学, 商务英语, 大四，GPA3.65，雅思6.5（5.5）"
雷丁大学国际商法法学硕士,"西安科技大学, 法学, 已毕业，GPA80.04"
爱丁堡大学语言教育文学硕士,"华东师范大学, 英语, 大四，GPA3.57，雅思7"
伦敦大学学院城市研究理学硕士,"中国农业大学, 社会学, 大四，GPA86"
谢菲尔德大学国际政治经济学文学硕士,"河北师范大学, 日语, 大四，GPA84"
利兹大学国际关系文学硕士,"河南大学, 国际贸易, 大四，GPA3.23，雅思7（6）"
伦敦大学学院跨国研究文学硕士,"北京科技大学, 德语语言文学, 大四，GPA85.2，雅思6.5(5.5)"
爱丁堡大学教育学理学硕士,"海南大学, 汉语言文学, 大四，GPA87，雅思6.5"
拉夫堡大学设计创新理学硕士,"同济大学, 给排水, 大四，GPA4.2/5，雅思7(6)"
谢菲尔德大学社会研究文学硕士,"南京农业大学, 社会学, 大四，GPA87.43"
诺丁汉大学比较文学文学硕士,"南京师范大学, 英西双语, 大四，GPA81.24，雅思7.5（7）"
纽卡斯尔大学媒体与公共关系文学硕士,"广东工业大学, 动画, 1年工作经验，GPA3.11，雅思6.5（6）"
华威大学商业与专业跨文化交流理学硕士,"西北工业大学, 德语, 大四，GPA79.5"
卡迪夫大学建筑环境设计理学硕士,"中国矿业大学, 建筑环境与能源工程, 大四，GPA74.5，雅思5.5（4.5）"
格拉斯哥大学教育、公共政策和平等理学硕士,"天津外国语大学, 翻译（英语）, 大四，GPA80.85"
爱丁堡大学对外英语教学理学硕士,"华南理工大学, 商务英语, 大四，GPA3.65，雅思6.5（5.5）"
爱丁堡大学全球健康政策理学硕士,"南京邮电大学, 公共事务管理, 大四，GPA87，雅思6.5"
谢菲尔德大学东亚政治与传媒文学硕士,"天津师范大学, 汉语言文学，二学位经济学, 已毕业，GPA3.17，雅思6"
曼彻斯特大学国际商贸法法学硕士,"山东大学, 法学, 大四，GPA87.55，雅思6"
爱丁堡大学对外英语教学理学硕士,"华南理工大学, 商务英语, 大四，GPA89，雅思8"
埃克塞特大学对外英语教学教育学硕士,"太原师范大学, 英语, 毕业一年 无工作经验，GPA79.4，雅思5.5"
格拉斯哥大学对外英语教学理学硕士,"南京理工大学, 英语, 大四，GPA2.9，雅思6.5"
诺丁汉大学可再生能源与建筑理学硕士,"中国矿业大学, 建筑环境与能源工程, 大四，GPA74.5，雅思5.5（4.5）"
纽卡斯尔大学法学硕士,"安徽师范大学, 英语师范，研究生口译, 已毕业，GPA83"
利兹大学文化、创造力与企业创业文学硕士,"天津师范大学, 汉语言文学，二学位经济学, 已毕业，GPA3.17，雅思6"
曼彻斯特大学翻译与口译研究文学硕士,"东北师范大学, 商务英语专业, 大四，GPA3.9/5.0，托福103"
约克大学社会公平与教育文学硕士,"汉口学院, 汉语言文学, 大四，GPA81.4"
伦敦大学学院国际公共政策理学硕士,"北京科技大学, 德语, 大四，GPA85，雅思6.5(5.5)"
纽卡斯尔大学国际多媒体新闻业文学硕士,"沈阳理工大学, 英语, 大四，GPA3.54，雅思6.0"
布里斯托大学法学文学硕士,"中国人民大学, 法语, 大四，GPA3.38"
曼彻斯特大学跨文化传播文学硕士,"东北师范大学, 商务英语专业, 大四，GPA3.9/5.0，托福103"
曼彻斯特大学社会学文学硕士,"南京邮电大学, 公共事务管理, 大四，GPA87，雅思6.5"
华威大学教育领导与管理文学硕士,"海南大学, 汉语言文学, 大四，GPA87，雅思6.5"
格拉斯哥大学教育学研究理学硕士,"青岛科技大学, 英语专业, 大四，GPA86.5，雅思6/5.5"
布里斯托大学对外英语教学理学硕士,"南京工业大学, 英语, 大四，GPA3.26，雅思7"
利兹大学对外英语教学研究文学硕士,"南京工业大学, 英语, 大四，GPA3.26，雅思7"
谢菲尔德大学翻译研究文学硕士,"南京工业大学, 英语, 大四，GPA3.85，雅思7.5（写作5.5）"
利物浦大学建筑学可持续环境设计理学硕士,"中国矿业大学, 建筑环境与能源工程, 大四，GPA74.5，雅思5.5（4.5）"
伦敦大学学院教育文学硕士,"海南大学, 汉语言文学, 大四，GPA87，雅思6.5"
伦敦大学国王学院老年医学与衰老文学硕士/理学硕士,"南京邮电大学, 公共事务管理, 大四，GPA87，雅思6.5"
诺丁汉大学理疗（普通）理学硕士,"福建中医药大学, 康复治疗学物理治疗方向, 1年工作经验，GPA3.48，雅思6"
纽卡斯尔大学应用语言学与对外英语教学文学硕士,"华南理工大学, 商务英语, 大四，GPA3.65，雅思6.5（5.5）"
杜伦大学对外英语教学文学硕士,"华南理工大学, 商务英语, 大四，GPA3.65，雅思6.5（5.5）"
南安普顿大学健康心理学理学硕士,"福尔曼大学, 心理学, 大四，GPA3"
莱斯特大学法学硕士,"安徽师范大学, 英语师范，研究生口译, 已毕业，GPA83"
布里斯托大学教育学理学硕士（学习、技术与社会）,"首都经济贸易大学, 人力资源管理, 8年工作经验，GPA86，雅思5.5"
纽卡斯尔大学媒体与新闻业文学硕士,"河北大学, 新闻学, 已毕业，GPA3.76"
利兹大学国际新闻学文学硕士,"河北大学, 新闻学, 已毕业，GPA3.76"
伦敦大学国王学院法学硕士,"西南财经大学, 法学会计双学位, 大四，GPA83，雅思5.5"
伦敦大学国王学院法学硕士,"山东大学, 法学, 大四，GPA87.55，雅思6"
谢菲尔德大学城市设计与规划文学硕士,"上海大学, 建筑学, 大四，GPA78，雅思6(5)"
莱斯特大学媒体、文化与社会文学硕士,"天津师范大学, 汉语言文学，二学位经济学, 大四，GPA3.17，雅思6"
莱斯特大学媒体与公共关系文学硕士,"天津师范大学, 汉语言文学，二学位经济学, 已毕业，GPA3.17，雅思6"
诺丁汉大学理疗（普通）理学硕士,"南方医科大学, 康复治疗, 大四，GPA3.25，雅思6"
布里斯托大学法学硕士（国际商法）,"山东大学, 法学, 大四，GPA87.55，雅思6"
诺丁汉大学国际传媒与传播研究文学硕士,"辽宁师范大学, 新闻, 1年工作经验，GPA85.49"
纽卡斯尔大学国际多媒体新闻业文学硕士,"辽宁师范大学, 新闻, 1年工作经验，GPA85.49"
雷丁大学可持续建筑环境设计和管理理学硕士,"中国矿业大学, 建筑环境与能源工程, 大四，GPA74.5，雅思5.5（4.5）"
