school,applicant
格拉斯哥大学全球经济理学硕士,"天津商业大学, 经济学, 2年工作经验，GPA2.94/5.0，雅思6.0(6.0)"
埃克塞特大学人力资源管理理学硕士,"苏州科技大学, 人力资源, 已毕业，GPA3.17，雅思6"
思克莱德大学供应链与采购管理理学硕士,"江苏大学, 车辆工程, 工作5年，GPA75"
莱斯特大学商业分析与金融学理学硕士,"南京师范大学中北学院, 会计, 5年工作经验，GPA77.76"
伦敦大学国王学院计算金融学理学硕士,"浙江农林大学, 金融工程, 大四，GPA92.1，托福89，GRE320+3"
诺丁汉大学经济学与金融经济学理学硕士,"上海立信会计金融学院, 经济学, 大四，GPA3.78，雅思5.5"
纽卡斯尔大学国际经济学与金融理学硕士,"上海立信会计金融学院, 经济学, 大四，GPA3.78，雅思5.5"
格拉斯哥大学管理理学硕士,"中山大学, 会展经济与管理, 3年工作经验，GPA3.5/85，雅思7"
雷丁大学管理理学硕士,"西京学院, 会计, 大四，GPA80.52"
利物浦大学国际商务理学硕士,"西京学院, 会计, 大四，GPA80.52"
利物浦大学管理学硕士,"西京学院, 会计, 大四，GPA80.52"
南安普顿大学国际银行与金融研究理学硕士,"吉林大学, 信用管理, 1年工作经验，GPA76.68"
纽卡斯尔大学国际商务管理理学硕士,"西京学院, 会计, 大四，GPA80.52"
兰卡斯特大学管理学理学硕士,"天津商业大学, 金融, 大四，GPA83.35，雅思6.0"
南安普顿大学金融学理学硕士,"北京师范大学-香港浸会大学联合国际学院, 财务管理, 大四，GPA3.23/4"
卡迪夫大学人力资源管理理学硕士,"广东第二师范学院, 行政管理, 大四，GPA83"
爱丁堡大学国际商务与新兴市场理学硕士,"北京语言大学, 会计, 大四，GPA89.4，雅思7.5（6）"
曼彻斯特大学房地产资产管理理学硕士,"首都经济贸易大学, 市场营销, 大四，GPA86，雅思6.0"
格拉斯哥大学定量金融学理学硕士,"山东大学（威海）, 数学+金融, 大四，GPA81.47/79.15，雅思5.5"
卡迪夫大学人力资源管理理学硕士,"苏州科技大学, 人力资源, 大四，GPA3.17，雅思6"
格拉斯哥大学财务预测与投资理学硕士,"安徽财经大学, 国际金融, 大四，GPA91，雅思7(5.5)"
格拉斯哥大学金融经济学理学硕士,"首都经济贸易大学, 金融经济学, 大四，GPA86"
布里斯托大学经济、金融与管理理学硕士,"苏州大学 ,  财政学, 大四，GPA3.54，雅思6.5（5.5）"
利物浦大学大数据管理理学硕士,"安徽医科大学, 信息系统与管理, 大四，GPA2.8，雅思5.5"
拉夫堡大学金融与管理理学硕士,"上海理工大学, 计算机, 大四，GPA3.55/4.5，雅思6.5(5)"
利物浦大学管理学硕士,"东北农业大学, 会计, 1年工作经验，GPA76"
兰卡斯特大学国际商务与战略理学硕士,"吉林大学, 国际商务, 大四，GPA81.46"
纽卡斯尔大学国际商务管理理学硕士,"东北农业大学, 会计, 1年工作经验，GPA76"
格拉斯哥大学国际企业金融与银行理学硕士,"西南财经, 金融, 毕业半年，GPA3.3，托福90"
巴斯大学金融风险管理理学硕士,"华东师范大学, 金融, 2年工作经验，GPA3.26/4，雅思7.0"
诺丁汉大学人力资源管理与组织理学硕士,"西北工业大学, 德语, 一年工作经历，GPA79.1"
谢菲尔德大学金融经济学理学硕士,"上海立信会计金融学院, 经济学/会计双学位, 大四，GPA88.55"
谢菲尔德大学商务金融与经济理学硕士,"上海立信会计金融学院, 经济学, 大四，GPA3.78，雅思5.5"
纽卡斯尔大学国际营销理学硕士,"武汉轻工大学, 市场营销, 大四，GPA2.9，雅思6.0(5.5)"
南安普顿大学人力资源管理理学硕士,"北京师范大学珠海分校, 人力资源, 大四，GPA3.0"
兰卡斯特大学人力资源管理理学硕士,"北京师范大学珠海分校, 人力资源, 大四，GPA3.0"
利物浦大学人力资源管理（英国人力资源协会认证）理学硕士,"北京师范大学珠海分校, 人力资源, 大四，GPA3.0"
诺丁汉大学供应链与运营管理理学硕士,"上海海事大学, 航运管理, 大四，GPA3.48，雅思6.5（5.5） "
利物浦大学大数据管理理学硕士,"上海海事大学, 数学, 应届毕业生，GPA3.39"
诺丁汉大学金融与计算数学理学硕士,"浙江农林大学, 金融工程, 大四，GPA92.1，托福89，GRE320+3"
诺丁汉大学会计与金融理学硕士,"河北金融学院, 会计, 大四，GPA89.2，雅思6"
南安普顿大学会计与金融理学硕士,"北京师范大学-香港浸会大学联合国际学院, 财务管理, 大四，GPA3.23/4"
卡迪夫大学可持续供应链管理理学硕士,"吉林建筑大学, 土木工程, 4年工作经验，GPA2.93（2.45）"
南安普顿大学供应链管理与物流理学硕士,"上海海事大学, 航运管理, 大四，GPA3.48，雅思6.5（5.5） "
雷丁大学管理理学硕士,"四川大学锦城学院, 金融学, 半年工作经验，GPA88，雅思6"
兰卡斯特大学商业分析理学硕士,"四川大学锦城学院, 金融学, 半年工作经验，GPA88，雅思6"
约克大学国际商务理学硕士,"四川大学锦城学院, 金融学, 半年工作经验，GPA88，雅思6"
利物浦大学市场营销理学硕士,"沈阳理工大学, 英语, 大四，GPA3.54，雅思6.0"
布里斯托大学银行、管理与金融稳定理学硕士,"安徽财经大学, 国际金融, 大四，GPA91，雅思7(5.5)"
巴斯大学金融风险管理理学硕士,"安徽财经大学, 国际金融, 大四，GPA91，雅思7(5.5)"
萨里大学经济学理学硕士,"东莞理工学院城市学院, 国际经济与贸易, 2年工作经验，GPA84.12"
约克大学全球营销理学硕士,"沈阳理工大学, 英语, 大四，GPA3.54，雅思6.0"
纽卡斯尔大学国际财务分析理学硕士,"河北金融学院, 会计, 大四，GPA89.2，雅思6"
布里斯托大学金融与投资理学硕士,"中国矿业大学, 会计, 大四，GPA88，雅思7"
纽卡斯尔大学金融理学硕士,"上海外国语大学贤达经济人文学院, 金融, 大三，GPA82.59"
思克莱德大学投资与金融学理学硕士,"上海外国语大学贤达经济人文学院, 金融, 大三，GPA82.59"
南安普顿大学国际银行与金融研究理学硕士,"西南大学, 金融, 大三，GPA82.21，雅思6（阅读6.5 听力5"
纽卡斯尔大学电子商务理学硕士,"南京理工大学, 英语, 大三，GPA2.9，雅思6.5"
萨里大学国际酒店管理理学硕士,"南京理工大学, 英语, 大三，GPA2.9，雅思6.5"
约克大学商业金融管理理学硕士,"天津商业大学, 金融, 大四，GPA80.9"
萨里大学国际会展管理理学硕士,"安徽大学, 旅游管理, 大四，GPA2.96，雅思6.5"
萨里大学战略酒店管理理学硕士,"安徽大学, 旅游管理, 大四，GPA2.96，雅思6.5"
萨里大学战略旅游管理与营销理学硕士,"安徽大学, 旅游管理, 大四，GPA2.96，雅思6.5"
雷丁大学会计与财务管理理学硕士,"河北金融学院, 会计, 大四，GPA89.2，雅思6"
爱丁堡大学金融数学理学硕士,"山东大学（威海）, 数学+金融, 大四，GPA81.47/79.15，雅思5.5"
南安普顿大学风险与金融理学硕士,"天津商业大学, 金融, 大四，GPA80.9"
巴斯大学会计与金融学理学硕士,"北京语言大学, 会计, 大四，GPA87.5，雅思7，GMAT680"
纽卡斯尔大学金融理学硕士,"浙江农林大学, 金融工程, 大四，GPA92.1，托福89，GRE320+3"
南安普顿大学金融与经济理学硕士,"天津商业大学, 金融, 大四，GPA81"
纽卡斯尔大学全球人力资源管理理学硕士,"北京师范大学珠海分校, 人力资源, 大四，GPA3.0"
兰卡斯特大学经济学理学硕士,"天津商业大学, 金融, 大四，GPA80.9"
拉夫堡大学金融与投资理学硕士,"上海外国语大学贤达经济人文学院, 金融, 大四，GPA3.03"
兰卡斯特大学会计与财务管理理学硕士,"北京语言大学, 会计, 大四，GPA87.5，雅思7，GMAT680"
兰卡斯特大学货币、银行与金融理学硕士,"天津商业大学, 金融, 大四，GPA80.9"
莱斯特大学人力资源管理与培训理学硕士,"北京师范大学珠海分校, 人力资源, 大四，GPA3.0"
曼彻斯特大学国际时尚营销管理理学硕士,"华东理工大学, 市场营销, 已毕业，GPA85，雅思6"
阿斯顿大学商业经济与金融理学硕士,"伦敦大学学院, 药学, 5年工作经验，GPA2.2，GMAT660"
萨塞克斯大学市场营销与消费者心理学理学硕士,"伦敦大学学院, 药学, 5年工作经验，GPA2.2，GMAT660"
伦敦大学国王学院金融数学理学硕士,"中央民族大学, 信息科学, 毕业1年，GPA85.61，雅思6.0"
利物浦大学管理学硕士,"青海大学, 行政管理, 大四，GPA80"
爱丁堡大学金融数学理学硕士,"华南农业大学, 金融数学, 大四，GPA89.22，雅思7"
曼彻斯特大学数学金融理学硕士,"华南农业大学, 金融数学, 大四，GPA89.22，雅思7"
雷丁大学管理理学硕士,"重庆工商大学, 国际经济与贸易, 已毕业，GPA79，雅思5.5(5.5)"
格拉斯哥大学国际银行与金融理学硕士,"江南大学, 国际经济与贸易, 大四，GPA3.09（86.2），雅思6.0(5)"
华威大学国际贸易、策略与运营理学硕士,"江南大学, 国际经济与贸易, 大四，GPA86，雅思6.5"
伦敦大学玛丽皇后学院国际人力资源管理理学硕士,"青海大学, 行政管理, 大四，GPA80"
纽卡斯尔大学国际商务管理理学硕士,"青海大学, 行政管理, 大四，GPA80"
格拉斯哥大学定量金融学理学硕士,"中南财经政法大学, 财政学, 大四，GPA81.5，雅思7(6)"
伦敦大学学院管理学理学硕士,"不列颠哥伦比亚大学, 人文地理, 大四，GPA78"
华威大学供应链与物流管理理学硕士,"上海财经大学, 物流管理, 大四，GPA3.02，雅思5.5"
伯明翰大学公共管理硕士（人力资源方向）,"青海大学, 行政管理, 大四，GPA80"
杜伦大学市场营销理学硕士,"中山大学, 旅游管理, 一年工作经验，GPA3.7"
曼彻斯特大学创新管理与创业学理学硕士,"湖南大学, 国际经济与贸易, 大四，GPA85，雅思6.5，GMAT650"
南安普顿大学商业分析与管理科学理学硕士,"柏林自由大学, 企业经济, 大四，GPA91，雅思8(7.0)"
伦敦大学玛丽皇后学院金融学理学硕士,"安徽财经大学, 金融, 大四，GPA3.74"
纽卡斯尔大学金融理学硕士,"吉林财经大学, 应用数学保险精算方向, 大四，GPA82"
利兹大学国际商务理学硕士,"南京航空航天大学, 英语, 工作两年，GPA3.3，雅思6.5"
曼彻斯特大学人力资源管理和劳资关系理学硕士,"湖南大学, 保险, 2年工作经验，GPA86.85，雅思7(6)，GMAT680"
杜伦大学金融（国际银行与金融）理学硕士,"湖南大学, 保险, 2年工作经验，GPA86.85，雅思7(6)，GMAT680"
爱丁堡大学经济学理学硕士,"南京农业大学, 金融, 大四，GPA3.96，雅思7(6)"
利兹大学广告和营销文学硕士,"中央财经大学, 广告学, 大四，GPA84.5，雅思6"
伦敦大学国王学院银行与金融理学硕士,"奥克兰大学, 会计金融, 大三（三年制），GPA7.0/9.0"
东安格利亚大学投资与财务管理理学硕士,"山东大学（威海）, 英德双语, 两年工作经验，GPA81，雅思7"
爱丁堡大学经济学（金融）理学硕士,"苏州大学, 国际贸易经济, 大四，GPA3.7，雅思7，GMAT720"
杜伦大学金融（金融与投资）理学硕士,"苏州大学, 国际贸易经济, 大四，GPA3.7，雅思7，GMAT720"
利兹大学全球供应链管理理学硕士,"上海财经大学, 物流管理, 大四，GPA3.02，雅思5.5"
杜伦大学管理学（金融）理学硕士,"南京农业大学, 工商管理, 大四，GPA3.46，雅思6"
伦敦大学国王学院银行与金融理学硕士,"苏州大学, 国际贸易经济, 大四，GPA3.7，雅思7，GMAT720"
曼彻斯特大学管理与信息系统：改变和发展理学硕士,"西南财经大学, 金融智能与信息管理, 大四，GPA85.9，雅思6(5.5)"
杜伦大学管理学（金融）理学硕士,"江南大学, 国际经济与贸易, 大四，GPA86，雅思6.5"
利兹大学信息系统与信息管理理学硕士,"浙江工业大学, 通信工程, 大四，GPA75"
华威大学商业分析理学硕士,"苏州大学, 国际贸易经济, 大四，GPA3.7，雅思7，GMAT720"
曼彻斯特大学人力资源管理（国际化发展）理学硕士,"山东大学（威海）, 市场营销, 大四，GPA84，雅思6.5"
利兹大学人力资源管理文学硕士,"国际关系学院, 国际经济与贸易, 大四，GPA86.12"
利兹大学消费者分析与营销战略理学硕士,"江南大学, 日语, 两年工作经验，GPA3.16，雅思6.5?5.5?"
格拉斯哥大学全球经济理学硕士,"国际关系学院, 国际经济与贸易, 大四，GPA86.12"
华威大学信息系统管理和数字化创新硕士,"河海大学, 信息管理与信息系统, 大四，GPA83.6，托福86，GRE317"
利兹大学国际商务理学硕士,"西南财经大学, 国际经济与贸易, 一年工作经验，GPA79.57"
帝国理工学院风险管理与金融工程理学硕士,"上海交通大学, 金融学, 大四，GPA88.5，托福107，GMAT740"
卡迪夫大学国际经济学、银行与金融理学硕士,"宁夏大学新华学院, 信息管理, 大四，GPA3.52"
曼彻斯特大学人力资源管理（国际化发展）理学硕士,"中南财经政法大学, 财政学+金融, 大四，GPA83.5，雅思6.5(6)"
伯明翰大学金融数学理学硕士,"河海大学, 数学与应用数学, 18年毕业，GPA84.7，雅思6.5"
华威大学商务（市场营销）理学硕士,"湖南大学, 国际经济与贸易, 大四，GPA85，雅思6.5，GMAT650"
格拉斯哥大学国际银行与金融理学硕士,"对外经济贸易大学, 劳动与社会保障（辅修金融）, 大四，GPA84/77，雅思6.5"
杜伦大学管理学（金融）理学硕士,"西南财经大学, 税收学, 大四，GPA3.3，雅思6.5"
拉夫堡大学管理理学硕士,"高丽大学, 经济+英语, 大四，GPA77"
利兹大学管理学理学硕士,"江西财经大学, 会计学（ACCA方向）, 大四，GPA79.58，雅思5.5"
伦敦政治经济学院风险与金融理学硕士,"上海交通大学, 金融学, 大四，GPA88.5，托福107，GMAT740"
伦敦政治经济学院风险管理定量方法理学硕士,"厦门大学, 金融工程, 大四，GPA89，雅思7.0，GRE319"
利兹大学信息系统与信息管理理学硕士,"北京林业大学, 电子商务, 大四，GPA75.4"
曼彻斯特大学国际时装零售理学硕士,"国际关系学院, 传播学, 大四，GPA3.62，雅思6"
利兹大学广告和营销文学硕士,"江南大学, 日语, 一年工作经验，GPA3.16，雅思6.5?5.5?"
曼彻斯特大学房地产资产管理理学硕士,"南京师范大学, 汉语国际教育, 大四，GPA79"
利物浦大学大数据管理理学硕士,"北京林业大学, 电子商务, 大四，GPA75.4"
利兹大学管理咨询理学硕士,"南京师范大学, 汉语国际教育, 大四，GPA79"
布里斯托大学经济学和金融理学硕士,"上海大学, 经济学, 毕业半年，GPA86.23，雅思7(5.5)，GRE320"
伦敦大学国王学院数字化营销理学硕士,"中国海洋大学, 国际经济与贸易, 大四，GPA88+，雅思7，GMAT720"
利兹大学全球战略与创新管理理学硕士,"江西财经大学, 会计学（ACCA方向）, 大四，GPA79.58，雅思5.5"
纽卡斯尔大学会计、金融与战略投资理学硕士,"深圳大学, 人力资源管理, 大四，GPA78.5"
华威大学供应链与物流管理理学硕士,"北京科技大学, 物流工程, 大四，GPA80"
伦敦大学玛丽皇后学院金融学与经济计量学理学硕士,"深圳大学, 人力资源管理, 大四，GPA78.5"
伦敦大学玛丽皇后学院会计与金融理学硕士,"深圳大学, 人力资源管理, 大四，GPA78.5"
杜伦大学金融（国际货币、金融与投资）理学硕士,"天津财经大学, 金融, 大四，GPA85，雅思7，GMAT680"
伯明翰大学货币、银行与金融理学硕士,"江南大学, 国际经济与贸易, 大四，GPA3.09（86.2），雅思6.0(5)"
谢菲尔德大学信息系统理学硕士,"北京林业大学, 电子商务, 大四，GPA75.4"
杜伦大学金融（国际银行与金融）理学硕士,"武汉大学, 金融学, 一年工作经验，GPA83，雅思7"
华威大学信息系统管理和数字化创新硕士,"湖南大学, 会计学（ACCA方向）, 大四，GPA85，雅思7?6.0?"
卡迪夫大学国际管理理学硕士,"高丽大学, 经济+英语, 大四，GPA77"
伦敦大学玛丽皇后学院财富管理理学硕士,"深圳大学, 人力资源管理, 大四，GPA78.5"
谢菲尔德大学金融经济学理学硕士,"西南财经大学, 国际经济与贸易, 一年工作经验，GPA79.57"
利物浦大学管理学硕士,"南京师范大学, 汉语国际教育, 大四，GPA76"
杜伦大学会计学理学硕士,"对外经济贸易大学, 会计, 大四，GPA3.34，雅思6.5(6)"
诺丁汉大学商业分析理学硕士,"迈阿密大学牛津分校, 会计, 大四，GPA3.7/4"
南安普顿大学国际银行与金融研究理学硕士,"上海海事大学, 港口航道与海岸工程, 一年工作经验，GPA3.1"
曼彻斯特大学会计与金融理学硕士,"首都经济贸易大学, 财务管理, 大四，GPA90，雅思7"
华威大学供应链与物流管理理学硕士,"对外经济贸易大学, 物流管理, 大四，GPA3.26，雅思6.5(6.0)"
伦敦大学学院金融风险管理理学硕士,"浙江大学, 金融, 大四，GPA87.59，雅思7，GMAT690"
诺丁汉大学风险管理理学硕士,"对外经济贸易大学, 财务管理, 大四，GPA81，雅思6.5"
拉夫堡大学市场营销理学硕士,"中国海洋大学, 国际经济与贸易, 大四，GPA2.65，雅思6.0(5.5)"
伯明翰大学投资学理学硕士,"对外经济贸易大学, 劳动与社会保障（辅修金融）, 大四，GPA3.56，雅思6.5(5.5)"
纽卡斯尔大学银行与金融理学硕士,"山西大学商务学院, 会计学, 三年工作经验，GPA81.2"
伦敦大学国王学院金融学（公司金融）理学硕士,"南京农业大学, 金融, 大四，GPA3.96，雅思7(6)"
利兹大学信息系统与信息管理理学硕士,"北京邮电大学, 电子商务及法律, 大四，GPA73"
谢菲尔德大学会计、治理与财务管理理学硕士,"北京邮电大学, 电子商务, 毕业1年，GPA83，雅思6.5(6.0)"
爱丁堡大学经济学理学硕士,"上海大学, 经济学, 毕业半年，GPA86.23，雅思7(5.5)，GRE320"
布里斯托大学会计、金融和管理理学硕士,"上海对外经贸大学, 物流管理, 大四，GPA3.7，雅思6.5/5.5"
埃克塞特大学金融经济学理学硕士,"山东工商学院, 经济学, 大四，GPA91，雅思6"
诺丁汉大学信息系统与经营管理理学硕士,"东华大学, 媒体制作与传播, 十年工作经验，GPA79"
莱斯特大学精算科学理学硕士,"上海立信会计金融学院, 计算机科学与技术, 大四，GPA85.11，雅思7，GMAT640"
拉夫堡大学管理理学硕士,"北京师范大学珠海分校, 汉语国际教育, 已毕业，GPA82，雅思6"
埃克塞特大学金融与投资理学硕士,"山东工商学院, 经济学, 已毕业，GPA91，雅思6"
谢菲尔德大学物流与供应链管理理学硕士,"北京科技大学, 物流工程, 大四，GPA78"
利兹大学精算金融理学硕士,"湖南大学, 保险, 2年工作经验，GPA86.85，雅思7(6)，GMAT680"
伦敦大学国王学院金融学（公司金融）理学硕士,"对外经济贸易大学, 劳动与社会保障（辅修金融）, 大四，GPA3.56"
南安普顿大学风险与金融理学硕士,"上海海事大学, 港口航道与海岸工程, 一年工作经验，GPA3.1，雅思5.5"
曼彻斯特大学定量金融学理学硕士,"浙江大学, 金融, 大四，GPA87.59，雅思7，GMAT690"
思克莱德大学供应链与物流管理理学硕士,"上海海事大学, 船舶电子电气, 大四，GPA1.63"
杜伦大学会计学理学硕士,"西交利物浦大学, 会计, 大四，GPA64.42，雅思6.5(6)"
曼彻斯特大学发展金融学理学硕士,"戴尔豪斯大学, 经济统计, 大四，GPA3.1"
曼彻斯特大学房地产资产管理理学硕士,"南京大学, 汉语言国际教育, 2年，GPA4.22"
利兹大学经济学与金融理学硕士,"天津科技大学, 国贸, 大四，GPA83"
伯明翰大学管理学理学硕士：运营方向,"东北财经大学, 工商管理, 大四，GPA86.29，雅思6.5(6)，GMAT610"
爱丁堡大学经济学理学硕士,"江南大学, 国际经济与贸易, 大四，GPA3.4，雅思7.0，GMAT650"
曼彻斯特大学经济学文学硕士,"江南大学, 国际经济与贸易, 大四，GPA3.4，雅思7.0，GMAT650"
华威大学信息系统管理和数字化创新硕士,"中国海洋大学, 国际经济与贸易, 大四，GPA88+，雅思7，GMAT720"
埃克塞特大学会计与税收理学硕士,"山东工商学院, 经济学, 一年工作经验，GPA91，雅思6.5(5.5)"
诺丁汉大学银行与金融理学硕士,"中国农业大学, 园艺，双学位金融, 研二，GPA3.7，雅思6.5(5.5)"
利物浦大学大数据管理理学硕士,"上海应用技术大学, 建筑环境与能源工程, 大四，GPA2.9"
南安普顿大学商业分析与金融理学硕士,"南京信息工程大学, 国际经济与贸易, 大四，GPA3.0，雅思6.5(6.0)"
利兹大学商业分析和决策科学理学硕士,"南京信息工程大学, 国际经济与贸易, 大四，GPA3.0，雅思6.5(6.0)"
南安普顿大学国际银行与金融研究理学硕士,"湘潭大学, 电子商务, 大四，GPA75.06"
伦敦大学玛丽皇后学院市场营销理学硕士,"中国海洋大学, 国际经济与贸易, 大四，GPA2.65"
利兹大学人力资源管理文学硕士,"南京信息工程大学, 国贸, 两年工作经验，GPA80"
曼彻斯特大学发展金融学理学硕士,"北京工业大学, 金融, 大四，GPA3.25，雅思6"
利兹大学全球供应链管理理学硕士,"北京科技大学, 物流工程, 大四，GPA78"
利兹大学管理学理学硕士,"华南农业大学, 日语, 大四，GPA86，雅思7"
利兹大学国际商务理学硕士,"华南农业大学, 日语, 大四，GPA86，雅思7"
格拉斯哥大学金融和管理理学硕士,"西南财经, 电子商务（支付结算）, 工作2年，GPA80.96，雅思5.5"
谢菲尔德大学信息系统理学硕士,"北京邮电大学, 电子商务及法律, 大四，GPA73"
约克大学商业金融管理理学硕士,"山西大学商务学院, 会计学, 两年工作经验，GPA81.2"
南安普顿大学设计：时尚管理文学硕士,"北京林业大学, 工商管理, 大四，GPA82.7"
巴斯大学会计与金融学理学硕士,"中国矿业大学（徐州）, 会计, 大四，GPA85，雅思6.5"
阿斯顿大学供应链管理理学硕士,"上海海事大学, 船舶电子电气, 大四，GPA1.63"
曼彻斯特大学国际时装零售理学硕士,"南京农业大学, 工商管理, 大四，GPA3.46，雅思6"
纽卡斯尔大学国际经济学与金融理学硕士,"西安财经大学, 市场营销, 四年工作经验，GPA77"
卡迪夫大学国际经济学、银行与金融理学硕士,"山西大学商务学院, 会计学, 两年工作经验，GPA81.2"
谢菲尔德大学金融学理学硕士,"对外经济贸易大学, 劳动与社会保障（辅修金融）, 大四，GPA84/77，雅思6.5"
南安普顿大学国际银行与金融研究理学硕士,"湘潭大学, 金融, 大四，GPA78.25，雅思6(5.5)"
南安普顿大学金融与经济理学硕士,"湘潭大学, 金融, 大四，GPA78.25，雅思6(5.5)"
爱丁堡大学经济学理学硕士,"吉林大学, 信用管理, 0.5年工作经验，GPA90，雅思7"
曼彻斯特大学会计理学硕士,"首都经济贸易大学, 财务管理, 大四，GPA88，雅思7"
利物浦大学会计与金融理学硕士,"江西财经大学, 财务管理, 大四，GPA82"
阿斯顿大学会计与金融理学硕士,"山东工商学院, 经济学, 已毕业，GPA91，雅思6"
南安普顿大学金融与经济理学硕士,"天津科技大学, 国贸, 大四，GPA83"
思克莱德大学国际会计与金融理学硕士,"山东工商学院, 经济学, 一年工作经验，GPA91，雅思6.5(5.5)"
格拉斯哥大学国际银行与金融理学硕士,"北京第二外国语学院, 市场营销, 已毕业，GPA86，雅思6.0"
爱丁堡大学管理学理学硕士,"首都经济贸易大学, 财务管理, 大四，GPA88，雅思7"
格拉斯哥大学经济、银行及金融理学硕士,"武汉大学, 金融学, 两年工作经验，GPA83，雅思7"
卡迪夫大学国际管理理学硕士,"上海应用技术大学, 建筑环境与能源工程, 大四，GPA2.9"
伦敦大学国王学院银行与金融理学硕士,"沈阳师范大学, 金融, 已毕业，GPA90.99"
谢菲尔德大学人力资源管理理学硕士,"南京信息工程大学, 国贸, 两年工作经验，GPA80"
曼彻斯特大学人力资源管理（国际化发展）理学硕士,"南京信息工程大学, 国贸, 两年工作经验，GPA80"
格拉斯哥大学金融经济学理学硕士,"北京工业大学, 金融, 大四，GPA3.25，雅思6"
利兹大学金融与投资理学硕士,"北京工业大学, 金融, 大四，GPA3.25，雅思6"
伯明翰大学金融管理理学硕士,"北京工业大学, 金融, 大四，GPA3.25，雅思6"
诺丁汉大学金融与投资理学硕士,"北京工业大学, 金融, 大四，GPA3.25，雅思6"
伦敦大学学院比较经济学与政策文学硕士,"中南财经政法大学, 经济管理实验班（金融方向）, 大四，GPA85.15，雅思6"
伦敦大学玛丽皇后学院银行与金融学理学硕士,"湘潭大学, 金融, 大四，GPA78.25，雅思6(5.5)"
利兹大学国际营销管理理学硕士,"海南大学, 行政管理, 1年，GPA86.19，雅思7(6)"
伯明翰大学国际会计与金融理学硕士,"首都经济贸易大学, 财务管理, 大四，GPA88，雅思7"
伦敦大学玛丽皇后学院商业分析学理学硕士,"南京信息工程大学, 国际经济与贸易, 大四，GPA3.0，雅思6.5(6.0)"
伦敦大学玛丽皇后学院银行与金融学理学硕士,"西北农林科技大学, 金融, 大四，GPA78.96"
伯明翰大学货币、银行与金融理学硕士,"武汉大学, 金融学, 已毕业，GPA83，雅思7"
格拉斯哥大学管理理学硕士,"南京大学, 汉语言国际教育, 大四，GPA4.22"
格拉斯哥大学国际战略营销理学硕士,"北京第二外国语学院, 市场营销, 已毕业，GPA86"
伦敦大学国王学院计算金融学理学硕士,"厦门大学, 金融, 大四，GPA80.4955，雅思7(5.5)"
格拉斯哥大学国际会计与金融管理会计硕士,"西南财经大学, 税收学, 大四，GPA3.3，雅思6.5"
伯明翰大学国际会计与金融理学硕士,"西交利物浦大学, 会计, 大四，GPA64.42，雅思6.5(6)"
南安普顿大学设计：时尚管理文学硕士,"南京农业大学, 工商管理, 大四，GPA3.46，雅思6"
利物浦大学大数据管理理学硕士,"东华大学, 媒体制作与传播, 八年工作经验，GPA79"
诺丁汉大学人力资源管理与组织理学硕士,"南京信息工程大学, 国贸, 2年工作经验，GPA80"
兰卡斯特大学物流与供应链管理理学硕士,"北京科技大学, 物流工程, 大四，GPA78"
兰卡斯特大学物流与供应链管理理学硕士,"大连海事大学, 交通运输, 已毕业，GPA76，雅思7"
谢菲尔德大学信息系统管理理学硕士,"东华大学, 媒体制作与传播, 九年工作经验，GPA79"
利物浦大学大数据管理理学硕士,"吉林大学珠海学院, 金融, 两年工作经验，GPA2.43"
利兹大学广告和营销文学硕士,"汕头大学, 新闻学（国际传媒班）, 大四，GPA87.68 ，雅思7(6)"
诺丁汉大学管理学理学硕士,"汕头大学, 新闻学（国际传媒班）, 大四，GPA87.68 ，雅思7(6)"
诺丁汉大学金融与投资理学硕士,"沈阳师范大学, 金融, 已毕业，GPA90.99"
华威大学信息系统管理和数字化创新硕士,"武汉理工大学, 信息管理与信息系统, 2年工作经验，GPA85.08，雅思5.5"
华威大学行为与经济科学（经济学方向）理学硕士,"上海大学, 经济学, 大四毕业，GPA86.23，雅思7(5.5)，GRE320"
兰卡斯特大学管理学理学硕士,"汕头大学, 新闻学（国际传媒班）, 大四，GPA87.68 ，雅思7(6)"
曼彻斯特大学人力资源管理（国际化发展）理学硕士,"南京财经大学, 金融学, 大四，GPA3.91，雅思5.5(5)"
伯明翰大学管理学理学硕士:组织领导力与改变方向,"南京财经大学, 金融学, 大四，GPA3.91，雅思5.5(5)"
卡迪夫大学国际经济学、银行与金融理学硕士,"湘潭大学, 电子商务, 大四，GPA75.06"
伦敦大学玛丽皇后学院银行与金融学理学硕士,"湘潭大学, 电子商务, 大四，GPA75.06"
卡迪夫大学国际经济学、银行与金融理学硕士,"西安财经大学, 市场营销, 四年工作经验，GPA77"
利兹大学生态经济学理学硕士,"安徽农业大学, 环境科学, 一年工作经验，GPA80.6，雅思6.5"
爱丁堡大学经济学理学硕士,"西南财经大学, 金融服务与管理, 大四，GPA87，雅思6"
南安普顿大学供应链管理与物流理学硕士,"大连海事大学, 交通运输, 大四，GPA76"
卡迪夫大学物流与运营管理理学硕士,"大连海事大学, 交通运输, 大四，GPA76"
谢菲尔德大学图书馆学文学硕士,"福建师范大学, 图书馆学, 一年工作经验，GPA75"
诺丁汉大学银行与金融理学硕士,"贵州大学, 财务管理, 大四，GPA81.27"
雷丁大学会计与国际管理理学硕士,"贵州大学, 财务管理, 大四，GPA81.27"
南安普顿大学金融学理学硕士,"上海财经大学, 金融学, 大四，GPA78"
