school,applicant
伦敦大学学院电信学理学硕士,"东南大学, 通信工程, 1年工作经验，GPA86，雅思6.0"
爱丁堡大学计算机科学理学硕士,"厦门大学, 软件工程, 大四，GPA85，雅思6.5"
利兹大学高级计算机科学理学硕士,"福建师范大学, 计算机科学与技术, 大四，GPA75.53"
曼彻斯特大学高级计算机科学理学硕士,"中国传媒大学, 信息安全, 大四，GPA87，雅思7?5.5?"
纽卡斯尔大学机械工程理学硕士,"湖北工业大学, 机械工程, 十年工作经验，GPA84"
爱丁堡大学认知科学理学硕士,"江南大学, 计算机科学与技术, 毕业，GPA3.18，雅思6.0"
爱丁堡大学电子学理学硕士,"哈尔滨商业大学, 电子信息工程, 已毕业，GPA90，雅思5.5"
华威大学电子商务管理理学硕士,"江南大学, 国际经济与贸易, 大四，GPA3.09（86.2），雅思6.0(5)"
贝尔法斯特女王大学机械工程与管理理学硕士,"湖北工业大学, 机械工程, 十年工作经验，GPA84"
帝国理工学院高级材料科学与工程理学硕士,"北京科技大学, 材料科学与工程, 大四，GPA86.1，托福88"
伦敦大学玛丽皇后学院计算机科学理学硕士,"山东大学（威海）, 电子信息科学与技术, 毕业，GPA3.21"
爱丁堡大学结构与消防安全工程理学硕士,"太原理工大学, 土木工程, 大四，GPA81.34，雅思6.5"
伯明翰大学高级计算机科学理学硕士,"长安大学, 通信工程, 大四，GPA81.3"
格拉斯哥大学信息安全理学硕士,"中国传媒大学, 信息安全, 大四，GPA87，雅思7?5.5?"
阿斯顿大学工程管理理学硕士,"上海海洋大学, 工业工程, 大四，GPA2.16，雅思6.0（5.5）"
爱丁堡大学结构与消防安全工程理学硕士,"长沙理工大学, 土木, 大四，GPA87，雅思6.5 6"
格拉斯哥大学计算机科学理学硕士,"中国传媒大学, 信息安全, 大四，GPA87，雅思7?5.5?"
伯明翰大学大气污染管理与控制理学硕士,"浙江工商大学, 环境工程, 毕业，GPA84.89，托福89"
帝国理工学院通讯与信号处理理学硕士,"南京理工大学, 光信息, 大四，GPA3.73，雅思6.5"
伦敦大学国王学院机器人学理学硕士,"江南大学, 计算机科学与技术, 毕业，GPA3.18，雅思6.0"
伯明翰大学计算机科学理学硕士,"青岛大学, 电子信息科学与技术, 大四，GPA86.8"
伯明翰大学高级计算机科学理学硕士,"北京邮电大学, 电子商务及法律, 大四，GPA73"
帝国理工学院海洋、海岸与建筑环境工程流体力学理学硕士,"天津大学, 港口航道与海岸工程, 大四，GPA93-95，雅思7，GRE330"
帝国理工学院未来电网理学硕士,"武汉理工大学, 电气工程及其自动化, 大四，GPA86，雅思6.5"
曼彻斯特大学结构工程理学硕士,"深圳大学, 土木, 大四，GPA86，雅思6"
曼彻斯特大学污染与环境控制理学硕士,"浙江工商大学, 环境工程, 毕业，GPA84.89，托福89"
曼彻斯特大学高级工程材料理学硕士,"北京科技大学, 材料科学与工程, 大四，GPA86.1，托福88"
伦敦大学玛丽皇后学院大数据科学理学硕士,"吉林大学珠海学院, 金融, 两年工作经验，GPA2.43"
华威大学高级机械工程理学硕士,"中国矿业大学, 机械, 大四，GPA83，雅思5.5"
谢菲尔德大学先进控制与系统工程（工业管理）理学硕士,"上海海洋大学, 工业工程, 大四，GPA2.16，雅思6.0（5.5）"
伦敦大学皇家霍洛威学院工程管理理学硕士,"上海海洋大学, 工业工程, 大四，GPA2.16，雅思6.0（5.5）"
布里斯托大学图像和视频通信和信号处理理学硕士,"青岛大学, 电子信息科学与技术, 大四，GPA86.8"
谢菲尔德大学高级机械工程理学硕士,"中国矿业大学, 机械, 大四，GPA83，雅思5.5"
诺丁汉大学计算机科学理学硕士,"哈尔滨工业大学, 软件工程, 毕业，GPA3.06，托福78"
伯明翰大学土木工程理学硕士,"以色列理工学院, 土木工程, 大四，GPA78"
爱丁堡大学电子学理学硕士,"华中科技大学, 电子科学与技术, 大四，GPA83.1，雅思5.5"
卡迪夫大学高级计算机科学理学硕士,"上海大学, 计算机科学, 毕业半年，GPA2.44，雅思5.5(5.0)"
伯明翰大学高级工程管理理学硕士（通识方向）,"上海海洋大学, 工业工程, 大四，GPA2.16，雅思6.0（5.5）"
格拉斯哥大学电子电气工程理学硕士,"东北电力大学, 电气工程及其自动化, 大四，GPA77，雅思6.5"
利兹大学运输规划理学硕士,"上海海事大学, 交通工程, 大四，GPA3.04，雅思6.5"
南安普顿大学交通运输规划与工程理学硕士,"上海海事大学, 交通工程, 大四，GPA3.04，雅思6.5"
伦敦大学学院技术管理理学硕士,"华东理工大学, (本+研)高分子材料与工程, 研三，GPA3.6+，雅思7.5"
伦敦大学学院能源与环境材料科学理学硕士,"北京科技大学, 材料科学与工程, 大四，GPA86.1，托福88"
伦敦大学学院纳米技术理学硕士,"华中科技大学, 电子科学与技术, 大四，GPA83.1，雅思5.5"
伯明翰大学电子与计算机工程理学硕士,"哈尔滨商业大学, 电子信息工程, 已毕业，GPA90，雅思5.5"
南安普顿大学微电子系统设计理学硕士,"哈尔滨商业大学, 电子信息工程, 大四，GPA90，雅思5.5"
谢菲尔德大学结构工程理学硕士,"深圳大学, 土木, 大四，GPA86，雅思6"
莱斯特大学高级电气与电子工程理学硕士,"三峡大学, 电气工程及其自动化, 大四，GPA75.92"
利物浦大学能源与电力系统工学硕士,"三峡大学, 电气工程及其自动化, 大四，GPA75.92"
谢菲尔德大学电子与电气工程理学硕士,"南京师范大学, 电气与自动化, 大四，GPA77"
利物浦大学能源与电力系统工学硕士,"东北电力大学, 电气工程及其自动化, 大四，GPA77，雅思6.5"
谢菲尔德大学生物与生物过程工程理学硕士,"南方科技大学, 生物医学工程, 大四，GPA2.9"
曼彻斯特大学机械工程设计理学硕士,"中国矿业大学, 机械, 大四，GPA83，雅思5.5"
伦敦大学国王学院高级软件工程理学硕士,"厦门大学, 软件工程专业, 大四，GPA82.7，雅思6.5"
华威大学数据分析学理学硕士,"南京理工大学, 光信息, 大四，GPA3.73，雅思6.5"
谢菲尔德大学土木工程理学硕士,"以色列理工学院, 土木工程, 大四，GPA78"
伯明翰大学高级计算机科学理学硕士,"广东外语外贸大学, 软件工程, 一年工作经验，GPA87，雅思6"
利兹大学电子与电气工程理学硕士,"哈尔滨商业大学, 电子信息工程, 已毕业，GPA90"
曼彻斯特大学通信与信号处理理学硕士,"青岛大学, 电子信息科学与技术, 大四，GPA86.8"
伯明翰大学计算机科学理学硕士,"对外经济贸易大学, 物流管理, 大四，GPA3.26，托福87"
利兹大学材料科学与工程理学硕士,"衡水学院, 高分子材料与工程, 大四，GPA3.14"
伯明翰大学高级机械工程理学硕士,"中国矿业大学, 机械, 大四，GPA83，雅思5.5"
纽卡斯尔大学电力理学硕士,"东北电力大学, 电气工程及其自动化, 大四，GPA77，雅思6.5"
思克莱德大学系统工程管理理学硕士,"上海海洋大学, 工业工程, 大四，GPA2.16，雅思6.0（5.5）"
利物浦大学计算机科学理学硕士,"北京邮电大学, 电子商务及法律, 大四，GPA73"
爱丁堡大学环境保护与管理理学硕士,"中国石油大学（北京）, 环境工程, 大四，GPA81.6，雅思6.0"
纽卡斯尔大学自动化与控制理学硕士,"三峡大学, 电气工程及其自动化, 大四，GPA75.92"
曼彻斯特大学高级计算机科学理学硕士,"江南大学, 计算机科学与技术, 毕业，GPA3.18，雅思5.5"
伦敦大学学院高级材料科学理学硕士,"北京科技大学, 材料科学与工程, 大四，GPA86.1，托福88"
谢菲尔德大学电子与电气工程理学硕士,"哈尔滨商业大学, 电子信息工程, 已毕业，GPA90，雅思5.5"
伯明翰大学土木工程理学硕士,"西南大学, 土木工程, 三年工作经验，GPA2.68"
卡迪夫大学计算机学理学硕士,"安徽建筑大学, 道路桥梁, 大四，GPA76.6，雅思5.5"
利物浦大学环境科学理学硕士,"安徽农业大学, 环境科学, 一年工作经验，GPA80.6，雅思6.5"
南安普顿大学人工智能理学硕士,"西交利物浦大学, 信息与计算科学&人工智能, 大四，GPA70+，雅思6.5"
华威大学国际技术管理理学硕士,"厦门大学, 金融, 大四，GPA80.4955，雅思7(5.5)"
谢菲尔德大学土木工程理学硕士,"长安大学, 交通工程, 大四，GPA76，雅思6/5.5"
利兹大学运输规划理学硕士,"长安大学, 交通工程, 大四，GPA76，雅思6/5.5"
帝国理工学院高级化学工程理学硕士,"中国海洋大学, 化学工程与工艺, 大四，GPA87，雅思6.5"
曼彻斯特大学结构工程理学硕士,"长沙理工大学, 土木, 大四，GPA87，雅思6.5 6"
曼彻斯特大学结构工程理学硕士,"太原理工大学, 土木工程, 大四，GPA81.34，雅思6.5"
爱丁堡大学电子学理学硕士,"哈尔滨工业大学（威海）, 测控, 大四，GPA85，雅思7"
曼彻斯特大学航空航天工程理学硕士,"北京理工大学, 机械工程, 大四，GPA78"
诺丁汉大学计算机科学理学硕士,"中国计量大学, 电子科学与技术, 大四，GPA80，雅思6"
爱丁堡大学可持续能源系统理学硕士,"华北电力大学, 能源与动力工程, 大四，GPA3.07，雅思6.5?5.5?"
卡迪夫大学计算机学理学硕士,"中国计量大学, 电子科学与技术, 大四，GPA80，雅思6"
谢菲尔德大学土木工程理学硕士,"西南大学, 土木工程, 三年工作经验，GPA2.68"
纽卡斯尔大学计算机科学理学硕士,"安徽建筑大学, 道路桥梁, 大四，GPA76.6，雅思5.5"
布里斯托大学高级微电子系统工程理学硕士,"华中科技大学, 电子科学与技术, 大四，GPA83.5，雅思7.0(6.0)"
布里斯托大学图像和视频通信和信号处理理学硕士,"华中科技大学, 电子科学与技术, 大四，GPA83.1，雅思5.5"
伯明翰大学高级化学工程理学硕士,"东南大学成贤学院, 化学工程与工艺, 大四，GPA87"
谢菲尔德大学高级机械工程理学硕士,"北京理工大学, 机械工程, 大四，GPA78"
诺丁汉大学计算机科学理学硕士,"山东大学（威海）, 电子信息科学与技术, 18年毕业，GPA79.8"
伯明翰大学计算机科学理学硕士,"山东大学（威海）, 电子信息科学与技术, 18年毕业，GPA79.8"
曼彻斯特大学电力系统工程理学硕士,"武汉理工大学, 电气工程及其自动化, 大四，GPA85.9，雅思6.5"
纽卡斯尔大学岩土工程理学硕士,"东南大学, 土木工程, 两年工作经验，GPA76，雅思6.5"
爱丁堡大学高级化学工程理学硕士,"中国海洋大学, 化学工程与工艺, 大四，GPA87，雅思6.5"
伦敦大学国王学院移动通信与个人通信理学硕士,"北京交通大学, 光电信息科学与工程, 大四，GPA80.1，雅思6.5?6.0?"
伯明翰大学计算机科学理学硕士,"澳门科技大学, 软件技术及其应用, 大四，GPA2.8"
谢菲尔德大学高级软件工程理学硕士,"澳门科技大学, 软件技术及其应用, 大四，GPA2.8"
南安普顿大学环境监测与评价理学硕士,"安徽农业大学, 环境科学, 0.5年工作经验，GPA80.6，雅思6.5"
格拉斯哥大学航空航天工程管理理学硕士,"北京理工大学, 机械工程, 大四，GPA78"
萨里大学电子工程理学硕士,"北京林业大学, 自动化, 三年工作经验，GPA71"
格拉斯哥大学机械工程理学硕士,"北京理工大学, 机械工程, 大四，GPA78"
曼彻斯特大学高级化学工程理学硕士,"中国海洋大学, 化学工程与工艺, 大四，GPA87，雅思6.5"
格拉斯哥大学计算机科学理学硕士,"广东外语外贸大学, 软件工程, 一年工作经验，GPA87"
曼彻斯特大学热能与流体工程理学硕士,"华北电力大学, 能源与动力工程, 大四，GPA3.07，雅思6.5?5.5?"
伦敦大学学院生物化学工程理学硕士,"中国海洋大学, 化学工程与工艺, 大四，GPA87，雅思6.5"
格拉斯哥大学计算机科学理学硕士,"山东大学（威海）, 电子信息科学与技术, 2018年毕业，GPA79.8"
爱丁堡大学高级化学工程理学硕士,"东南大学成贤学院, 化学工程与工艺, 大四，GPA87"
曼彻斯特大学电力系统工程理学硕士,"东南大学, 电气工程及其自动化, 大四，GPA82，雅思7"
爱丁堡大学碳管理理学硕士,"青岛科技大学, 环境科学, 三年工作经验，GPA84.17，雅思6.5（5.5）"
利物浦大学计算机科学理学硕士,"澳门科技大学, 软件技术及其应用, 大四，GPA2.8"
谢菲尔德大学先进控制与系统工程理学硕士,"中南大学, 自动化, 大四，GPA77.87，雅思6"
爱丁堡大学信号处理与通讯理学硕士,"南京理工大学, 光信息, 大四，GPA3.73，雅思6.5"
谢菲尔德大学结构工程理学硕士,"长沙理工大学, 土木, 大四，GPA87，雅思6.5 6"
曼彻斯特大学环境影响评估与管理理学硕士,"安徽农业大学, 环境科学, 0.5年工作经验，GPA80.6，雅思6.5"
利兹大学数字通信网络工程理学硕士,"北京交通大学, 光电信息科学与工程, 大四，GPA80.1，雅思6.5?6.0?"
谢菲尔德大学环境与能源工程理学硕士,"华北电力大学, 能源与动力工程, 大四，GPA3.07，雅思6.5?5.5?"
利兹大学气候变化和环境政策理学硕士,"青岛科技大学, 环境科学, 三年工作经验，GPA84.17，雅思6.5（5.5）"
华威大学隧道与地下空间理学硕士,"长沙理工大学, 土木, 大四，GPA87，雅思6.5 6"
伦敦大学玛丽皇后学院计算机科学理学硕士,"山东大学（威海）, 电子信息科学与技术, 18年毕业，GPA79"
卡迪夫大学土木工程理学硕士,"辽宁科技大学, 能源化学工程, 毕业生，GPA75"
雷丁大学项目管理理学硕士,"辽宁科技大学, 能源化学工程, 毕业生，GPA75"
卡迪夫大学可持续能源与环境理学硕士,"安徽农业大学, 环境科学, 一年工作经验，GPA80.6，雅思6.5"
曼彻斯特大学高级化学工程理学硕士,"东南大学成贤学院, 化学工程与工艺, 大四，GPA87"
伦敦大学国王学院高级软件工程理学硕士,"广东外语外贸大学, 软件工程, 一年工作经验，GPA87，雅思6"
谢菲尔德大学无线通信系统工程理学硕士,"北京交通大学, 光电信息科学与工程, 大四，GPA80.1，雅思6.5?6.0?"
利兹大学环境与发展理学硕士,"安徽农业大学, 环境科学, 一年工作经验，GPA80.6，雅思6.5"
谢菲尔德大学环境与能源工程理学硕士,"安徽农业大学, 环境科学, 一年工作经验，GPA80.6，雅思6.5"
兰卡斯特大学环境管理理学硕士,"安徽农业大学, 环境科学, 一年工作经验，GPA80.6，雅思6.5"
帝国理工学院运输理学硕士,"大连海事大学, 海事管理, 大四，GPA84，雅思6.5"
曼彻斯特大学机械工程设计理学硕士,"华中科技大学, 船舶与海洋工程, 应届毕业生，GPA85.3，雅思6"
帝国理工学院计算机（安全性与可靠性）,"浙江大学, 计算机科学与技术, 大四，GPA87.38，托福94，GRE321"
帝国理工学院生物医学工程理学硕士,"华南理工大学, 生物医学工程, 应届毕业生，GPA3.35"
爱丁堡大学电子学理学硕士,"哈尔滨工业大学（威海）, 测控技术与仪器, 大四，GPA82"
爱丁堡大学信息学理学硕士,"西安电子科技大学, 通信工程, 大四，GPA86.33"
华威大学电子商务管理理学硕士,"北京邮电大学, 电子商务, 大四，GPA83"
曼彻斯特大学商业项目管理理学硕士,"东北财经大学, 保险学, 半年工作经验，GPA3.11，雅思5.5"
华威大学网络安全与管理理学硕士,"南京邮电大学, 网络工程, 工作两年，GPA75.5"
伯明翰大学计算机科学理学硕士,"中国矿业大学（北京）, 材料科学与工程, 大四，GPA80，托福82"
曼彻斯特大学污染与环境控制理学硕士,"武汉理工大学, 环境工程, 大四，GPA81.2，雅思5"
华威大学方案和项目管理理学硕士,"东北财经大学, 保险学, 一年工作经验，GPA3.11，雅思5.5"
曼彻斯特大学高级工程材料理学硕士,"中南大学, 材料科学与工程, 大四，GPA83.7，雅思6"
曼彻斯特大学高分子材料科学与工程理学硕士,"中南大学, 材料科学与工程, 大四，GPA83.7，雅思6"
诺丁汉大学人机交互理学硕士,"中国矿业大学（北京）, 材料科学与工程, 大四，GPA80，托福82"
谢菲尔德大学软件系统和互联网技术理学硕士,"中国矿业大学（北京）, 材料科学与工程, 大四，GPA80，托福82"
纽卡斯尔大学计算机科学理学硕士,"中国矿业大学（北京）, 材料科学与工程, 大四，GPA80，托福82"
伦敦大学学院信息安全理学硕士,"浙江大学, 计算机科学与技术, 大四，GPA87，托福94，GRE321"
爱丁堡大学人工智能理学硕士,"电子科技大学, 软件工程（信息工程）, 大四，GPA3.64，雅思6(5)"
爱丁堡大学可持续能源系统理学硕士,"浙江大学, 能源与环境系统工程, 大四，GPA80.1，雅思6.5"
爱丁堡大学电子学理学硕士,"南京师范大学, 电气工程, 大四，GPA83"
格拉斯哥大学电子电气工程理学硕士,"哈尔滨工业大学（威海）, 测控技术与仪器, 大四，GPA82"
诺丁汉大学电气工程理学硕士,"中国农业大学, 电气工程及其自动化, 已毕业，GPA79，雅思6"
伯明翰大学电力系统理学硕士,"中国农业大学, 电气工程及其自动化, 已毕业，GPA79，雅思6"
帝国理工学院高级材料科学与工程理学硕士,"浙江大学, 能源与环境系统工程, 大四，GPA80.1，雅思6.5"
伯明翰大学计算机科学理学硕士,"西北工业大学, 环境工程, 2年工作经验，GPA80.27，雅思6"
伯明翰大学大气污染管理与控制理学硕士,"武汉理工大学, 环境工程, 大四，GPA81.2，雅思5"
利物浦大学通讯与无线系统工学硕士,"南京邮电大学, 网络工程, 工作两年，GPA75.5"
布里斯托大学通信网络和信号处理理学硕士,"同济大学, 电子信息, 大四，GPA80，雅思6"
伯明翰大学人机交互理学硕士,"电子科技大学, 通信工程, 2年工作经验，GPA75.89，雅思6.5"
伯明翰大学电力系统理学硕士,"南京师范大学, 电气工程, 大四，GPA83"
曼彻斯特大学生物材料学理学硕士,"西北工业大学, 材料成型及控制工程, 大四，GPA76.76，雅思6(5)"
爱丁堡大学计算机科学理学硕士,"浙江大学, 计算机科学与技术, 大四，GPA87，托福94，GRE321"
爱丁堡大学人工智能理学硕士,"浙江大学, 计算机科学与技术, 大四，GPA87，托福94，GRE321"
诺丁汉大学电气工程理学硕士offer一枚,"南京师范大学, 电气工程, 大四，GPA83"
曼彻斯特大学电力系统工程理学硕士offer一枚,"南京师范大学, 电气工程, 大四，GPA83"
布里斯托大学水资源和环境管理理学硕士offer一枚,"武汉理工大学, 环境工程, 大四，GPA81.2"
南安普顿大学交通运输规划与工程理学硕士,"北京交通大学, 交通工程, 2018年毕业，GPA82.8"
伦敦大学学院高级材料科学理学硕士offer一枚,"中南大学, 材料科学与工程, 大四，GPA83.7，雅思5.5"
卡迪夫大学土木工程理学硕士offer一枚,"太原理工大学, 城市地下空间工程, 大四，GPA79.19，雅思7.5"
伦敦大学学院纳米技术理学硕士offer一枚,"台湾大学, 材料科学与工程, 大三，提前一年毕业，GPA90，雅思7.5，GRE325"
曼彻斯特大学项目管理理学硕士offer一枚,"东北大学秦皇岛分校, 测控技术与仪器, 大四，GPA80.6"
伦敦大学学院能源与环境材料科学理学硕士offer一枚,"复旦大学, 材料化学, 已毕业，GPA81，托福95"
帝国理工学院高级材料科学与工程理学硕士offer一枚,"复旦大学, 材料化学, 已毕业，GPA81，托福95"
曼彻斯特大学高级工程材料理学硕士offer一枚,"复旦大学, 材料化学, 已毕业，GPA81，托福95"
谢菲尔德大学电子与电气工程理学硕士offer一枚,"南京师范大学, 电气工程, 大四，GPA83"
曼彻斯特大学高级计算机科学理学硕士offer一枚,"北京信息科技大学, 信息管理与信息系统, 大四，GPA82"
帝国理工学院高级材料科学与工程理学硕士offer一枚,"台湾大学, 材料科学与工程, 大三，提前一年毕业，GPA90，雅思7.5，GRE325"
诺丁汉大学高级材料理学硕士offer一枚,"台湾大学, 材料科学与工程, 大三，提前一年毕业，GPA90，雅思7.5，GRE325"
伦敦大学学院能源与环境材料科学理学硕士offer一枚,"中南大学, 材料科学与工程, 大四，GPA83.7，雅思5.5"
伦敦大学学院高级材料科学理学硕士offer一枚,"台湾大学, 材料科学与工程, 大三 提前一年毕业，GPA90，雅思7.5，GRE325"
伦敦大学学院高级材料科学理学硕士offer一枚,"复旦大学, 材料化学, 已毕业，GPA83，托福95"
爱丁堡大学人工智能理学硕士offer一枚,"大连理工大学, 计算机科学, 大四，GPA87，雅思6.5"
爱丁堡大学计算机科学理学硕士offer一枚,"大连理工大学, 计算机科学, 大四，GPA87，雅思6.5"
伦敦大学国王学院高级软件工程理学硕士offer一枚,"大连理工大学, 计算机科学, 大四，GPA87，雅思6.5"
曼彻斯特大学商业项目管理理学硕士offer一枚,"巢湖学院, 金融工程, 大四，GPA3.95"
谢菲尔德大学高级计算机科学理学硕士offer一枚,"电子科技大学, 通信工程, 2年工作经验，GPA80，雅思6"
华威大学计算机科学理学硕士offer一枚,"西北工业大学, 环境工程, 2年工作经验，GPA80.27，雅思6"
格拉斯哥大学计算机科学理学硕士offer一枚,"电子科技大学, 通信工程, 2年工作经验，GPA80，雅思6"
南安普顿大学交通运输规划与工程理学硕士offer一枚,"大连海事大学, 海事管理, 大四，GPA84，雅思6.5"
爱丁堡大学计算机科学硕士offer一枚,"西南交通大学, 计算机科学与技术, 大四，GPA 88，无雅思申请"
曼彻斯特大学结构工程硕士offer一枚,"北京交通大学, 土木工程（铁道工程）, 大四，GPA 83，雅思6.5"
曼彻斯特大学工程项目管理硕士offer一枚,"北京交通大学, 工程管理, 大四，GPA 87.5，雅思6"
爱丁堡大学信号处理与通讯理学硕士offer一枚,"西安电子科技大学	, 通信工程, 大四，GPA 83，托福88"
曼彻斯特大学结构工程硕士offer一枚,"河海大学	, 土木工程, 大四，GPA 83，雅思6"
谢菲尔德大学结构工程硕士offer一枚,"河海大学	, 土木工程, 大四，GPA 83，雅思6"
伦敦大学学院无线与光通信硕士offer一枚,"上海大学, 通信工程, 大四，GPA 85，雅思 6.5"
曼彻斯特大学高级控制与系统工程硕士offer一枚,"河北工业大学, 智能科学与技术, 大四，GPA 81，雅思6"
曼彻斯特大学地理信息科学理学硕士offer一枚,"武汉大学, 测绘工程, 大四，GPA 77，雅思6"
南安普顿大学无线通信硕士offer一枚,"西安电子科技大学, 通信工程, 大四，GPA 83，托福 88"
英国曼彻斯特大学高级化学工程硕士offer一枚,"青岛科技大学, 化工, 已毕业，GPA80，雅思6"
帝国理工大学通讯与信号处理硕士offer一枚,"上海大学, 通信工程, 大四，GPA 85，雅思 7"
爱丁堡大学信号处理与通讯硕士offer一枚,"南京航空航天大学, 信息工程, 大四，GPA 3.2/5，雅思6.5"
伦敦大学学院海洋工程硕士offer一枚,"大连海事大学, 轮机工程, 大四，GPA 3.84 ，雅思 6.0"
爱丁堡大学高级化学工程硕士offer一枚,"东华大学, 轻化工程, 一年工作经验，GPA 3.02，托福81"
伯明翰大学电子和计算机工程硕士offer一枚,"吉林大学, 微电子学, 大四，GPA 78"
帝国理工学院石油工程硕士offer一枚,"中国地质大学（武汉）, 石油工程, 大四，GPA 86，雅思6.5"
谢菲尔德大学高级计算机科学硕士offer一枚,"福州大学, 物联网工程, 大四，托福94，GPA80.6"
曼彻斯特大学高分子材料科学与工程硕士offer一枚,"山东大学, 高分子材料科学与工程, 大四，GPA 79，雅思6申请"
曼彻斯特大学石油地质科学（油藏的开发和生产）硕士offer一枚,"中国地质大学（武汉）, 石油工程, 大四，GPA 86，雅思6.5申请"
谢菲尔德大学电子和电气工程硕士offer一枚,"吉林大学, 微电子学, 大四，GPA 78，雅思5.5申请"
曼彻斯特大学高级制造技术与系统硕士offer一枚,"南京航空航天大学, 飞行器设计与工程, 田同学，南京航天航空大学，飞行器设计与工程，GPA 84，雅思6"
曼彻斯特大学航天工程硕士offer一枚,"南京航空航天大学, 飞行器环境与生命保障工程, 田同学，南京航天航空大学，飞行器环境与生命保障工程，GPA 84，雅思6"
谢菲尔德大学无线通讯系统硕士offer一枚,"吉林大学, 通信工程, 毛同学，吉林大学，通信工程，GPA 74，托福 80，六级 458"
曼彻斯特大学高级电力系统工程硕士offer一枚,"华北电力大学, 电气工程及其自动化, 韦同学，华北电力大学，电气工程及其自动化，GPA: 3.43?雅思: 6.5"
伦敦大学学院能源环境经济与政策理学硕士,"四川大学, 金融学（双语）, 大四，GPA 88分，托福110分"
华威大学供应链与物流管理理学硕士,"华东理工大学, 自动化, 大四，GPA81分，雅思6.5分"
莱斯特大学信息与通信工程理学硕士offer一枚,"南京理工大学, 通信工程, 包同学，南京理工大学，通信工程，GPA75分，雅思6分"
伦敦大学学院软件系统工程理学硕士,"武汉理工大学, 工程管理, 大四，GPA82分，雅思6.5"
帝国理工学院高级机械工程理学硕士,"上海交通大学, 机械工程, 大四，GPA 88分，雅思 7分"
