school,applicant,gpa,gpa_normalized,applicant_school,is_chinese_undergrad,is_985,is_211,is_zhuanke,is_minban,is_heban,is_top_100_qs,fn
伦敦大学学院电信学与商业理学硕士,"吉林大学, 电子信息科学与技术, 大四，GPA88.01，雅思6.5",88.01,0.4940495193930055,吉林大学,1,1,1,0,0,0,0,英国_工科_applicants.csv
曼彻斯特大学机械工程设计理学硕士,"武汉理工大学, 机械工程, 大四，GPA75，雅思6.0",75.0,-1.6014906945345115,武汉理工大学,1,0,1,0,0,0,0,英国_工科_applicants.csv
布里斯托大学计算机科学理学硕士,"上海财经大学, 工商管理, 三年工作经验，GPA81，无语言成绩",81.0,-0.6350616950291236,上海财经大学,1,0,1,0,1,0,0,英国_工科_applicants.csv
曼彻斯特大学通信与信号处理理学硕士,"北京科技大学, 通信工程, 大四，GPA88.2，雅思7.0",88.2,0.5246531043773425,北京科技大学,1,0,1,0,1,0,0,英国_工科_applicants.csv
纽卡斯尔大学人机交互理学硕士,"平顶山学院, 计算机, 两年工作经验，GPA77.8，六级463",77.8,-1.150490494765331,平顶山学院,1,0,0,0,0,0,0,英国_工科_applicants.csv
纽卡斯尔大学计算机科学理学硕士,"德国吕贝克应用科技大学, 电气工程及其自动化（电子信息方向）和信息工程, 一年工作经验，GPA79，雅思7.0",79.0,-0.9572046948642529,德国吕贝克应用科技大学,0,0,0,0,0,0,0,英国_工科_applicants.csv
曼彻斯特大学纳米材料理学硕士,"北京化工大学, 生物医学工程, 已毕业，GPA3.09，雅思6.5",81.8,-0.5062044950950723,北京化工大学,1,0,1,0,0,0,0,英国_工科_applicants.csv
曼彻斯特大学热能与流体工程理学硕士,"深圳大学, 新能源科学, 大四，GPA85.5，雅思6.0",85.5,0.0897600545999174,深圳大学,1,0,0,0,0,0,0,英国_工科_applicants.csv
谢菲尔德大学电子与电气工程理学硕士,"长沙理工大学, 电气工程及其自动化, 大四，GPA81.18，无语言成绩",81.18,-0.6060688250439609,长沙理工大学,1,0,0,0,1,0,0,英国_工科_applicants.csv
拉夫堡大学汽车工程理学硕士,"天津大学, 能源与动力工程, 一年工作经验，GPA3.13，无语言成绩",82.6,-0.37734729516102106,天津大学,1,1,1,0,0,0,0,英国_工科_applicants.csv
南安普顿大学推进和发动机系统工程（高级机械工程科学）理学硕士,"天津大学, 能源与动力工程, 一年工作经验，GPA3.13，无语言成绩",82.6,-0.37734729516102106,天津大学,1,1,1,0,0,0,0,英国_工科_applicants.csv
诺丁汉大学人机交互理学硕士,"天津理工大学, 艺术设计, 三年以上工作经验，GPA3.0",80.0,-0.7961331949466882,天津理工大学,1,0,0,0,1,0,0,英国_工科_applicants.csv
伦敦大学学院医学机器人和人工智能理学硕士,"北京航空航天大学, 生物医学工程, 大四，GPA3.85，雅思7.5，GRE322",97.0,1.942082303651911,北京航空航天大学,1,1,1,0,1,0,0,英国_工科_applicants.csv
伦敦大学学院机器人学与计算理学硕士,"北京航空航天大学, 机械和航空, 大四，GPA91.7，雅思7.5，GRE333",91.7,1.0884033540888187,北京航空航天大学,1,1,1,0,1,0,0,英国_工科_applicants.csv
伦敦大学学院经济学、能源政策与环境理学硕士,"加州大学戴维斯分校, 管理经济学（环境与资源经济）, 一年工作经验，GPA3.64",92.80000000000001,1.2655820039981414,加州大学戴维斯分校,0,0,0,0,0,0,0,英国_工科_applicants.csv
曼彻斯特大学航空航天工程理学硕士,"北京航空航天大学, 航空航天工程, 大四，GPA88.19",88.19,0.5230423893781659,北京航空航天大学,1,1,1,0,1,0,0,英国_工科_applicants.csv
南安普顿大学项目管理理学硕士,"天津商业大学, 包装工程, 已毕业，GPA90.11",90.11,0.8322996692198904,天津商业大学,1,0,0,0,1,0,0,英国_工科_applicants.csv
曼彻斯特大学污染与环境控制理学硕士,"河海大学, 水文水资源, 大四，GPA85.15",85.15,0.033385029628770685,河海大学,1,0,1,0,0,0,0,英国_工科_applicants.csv
南安普顿大学电子工程理学硕士,"西南大学, 电子信息工程, 大四，GPA3.37，雅思6",87.4,0.39579590444329116,西南大学,1,0,1,0,0,0,0,英国_工科_applicants.csv
曼彻斯特大学地理信息科学理学硕士,"北京林业大学, 地理信息科学, 大四，GPA84，雅思:6.5(L:7.5/R:7.0/W:6.0/S:6.0) 托福:，GRE: GMAT:",84.0,-0.1518471952764296,北京林业大学,1,0,1,0,0,0,0,英国_工科_applicants.csv
曼彻斯特大学地理信息科学理学硕士,"苏州科技大学, 地理信息科学, 大四，GPA3.6，雅思6.5",92.0,1.1367248040640876,苏州科技大学,1,0,0,0,1,0,0,英国_工科_applicants.csv
曼彻斯特大学高级工程材料理学硕士,"北京科技大学, 材料, 大四，GPA89，雅思7",89.0,0.6535103043113937,北京科技大学,1,0,1,0,1,0,0,英国_工科_applicants.csv
曼彻斯特大学生物材料学理学硕士,"北京科技大学, 材料, 大四，GPA89，雅思7",89.0,0.6535103043113937,北京科技大学,1,0,1,0,1,0,0,英国_工科_applicants.csv
曼彻斯特大学航空航天工程理学硕士,"北京航空航天大学, 飞行器设计(航天), 大四，GPA3.41，雅思8",88.2,0.5246531043773425,北京航空航天大学,1,1,1,0,1,0,0,英国_工科_applicants.csv
曼彻斯特大学地理信息科学理学硕士,"江苏师范大学, 遥感科学与技术, 已毕业，GPA85.27，雅思:6.0(L:5.0/R:6.5/W:6.5/S:5.0)",85.27,0.05271360961887689,江苏师范大学,1,0,0,0,1,0,0,英国_工科_applicants.csv
曼彻斯特大学地理信息科学理学硕士,"桂林理工大学, 地理信息系统, 三年以上工作经验，GPA86",86.0,0.17029580455869972,桂林理工大学,1,0,0,0,0,0,0,英国_工科_applicants.csv
曼彻斯特大学商业项目管理理学硕士,"上海立信会计金融学院, 金融学（国际金融方向）, 大四，GPA90.67，雅思7",90.67,0.922499709173727,上海立信会计金融学院,1,0,0,0,0,0,0,英国_工科_applicants.csv
伦敦大学学院医学物理和工程理学硕士,"北京航空航天大学, 生物医学工程, 大四，GPA3.85，雅思7.5",97.0,1.942082303651911,北京航空航天大学,1,1,1,0,1,0,0,英国_工科_applicants.csv
曼彻斯特大学项目管理理学硕士,"上海大学, 金融 , 大四，GPA85.03",85.03,0.014056449638662193,上海大学,1,0,1,0,0,0,0,英国_工科_applicants.csv
曼彻斯特大学环境监测、建模和改造理学硕士,"河海大学, 水文水资源, 大四，GPA85.15",85.15,0.033385029628770685,河海大学,1,0,1,0,0,0,0,英国_工科_applicants.csv
南安普顿大学土木工程理学硕士,"长安大学, 道路桥梁与渡河工程, 大四，GPA78.5",78.5,-1.0377404448230352,长安大学,1,0,1,0,1,0,0,英国_工科_applicants.csv
谢菲尔德大学土木工程理学硕士,"长安大学, 道路桥梁与渡河工程, 大四，GPA78.5",78.5,-1.0377404448230352,长安大学,1,0,1,0,1,0,0,英国_工科_applicants.csv
格拉斯哥大学机器人与人工智能理学硕士,"暨南大学, 自动化, 大四，GPA80.6，雅思6.5",80.6,-0.6994902949961503,暨南大学,1,0,1,0,0,0,0,英国_工科_applicants.csv
利兹大学国际建设管理和工程理学硕士,"同济大学, 土木工程, 三年以上工作经验，GPA75，雅思7.5",75.0,-1.6014906945345115,同济大学,1,1,1,0,1,0,0,英国_工科_applicants.csv
利兹大学结构工程理学硕士,"长安大学, 道路桥梁与渡河工程, 大四，GPA78.5",78.5,-1.0377404448230352,长安大学,1,0,1,0,1,0,0,英国_工科_applicants.csv
谢菲尔德大学高级机械工程理学硕士,"东华大学, 机械, 大四，GPA77.41，雅思6",77.41,-1.2133083797331812,东华大学,1,0,1,0,0,0,0,英国_工科_applicants.csv
杜伦大学新能源和可再生能源理学硕士,"北京化工大学, 能源与化学工程, 大四，GPA2.81",76.2,-1.4082048946334336,北京化工大学,1,0,1,0,0,0,0,英国_工科_applicants.csv
伯明翰大学全球能源技术与系统理学硕士,"深圳大学, 新能源科学, 大四，GPA85.5，雅思6",85.5,0.0897600545999174,深圳大学,1,0,0,0,0,0,0,英国_工科_applicants.csv
格拉斯哥大学可持续能源理学硕士,"深圳大学, 新能源科学, 大四，GPA85.5，雅思6",85.5,0.0897600545999174,深圳大学,1,0,0,0,0,0,0,英国_工科_applicants.csv
布里斯托大学光电与量子技术理学硕士,"华南师范大学, 光电信息科学与工程, 大四，GPA86，雅思7",86.0,0.17029580455869972,华南师范大学,1,0,1,0,0,0,0,英国_工科_applicants.csv
诺丁汉大学机械工程学理学硕士,"东华大学, 机械, 大四，GPA77.41，雅思6",77.41,-1.2133083797331812,东华大学,1,0,1,0,0,0,0,英国_工科_applicants.csv
伦敦大学玛丽皇后学院高级机械工程理学硕士,"东华大学, 机械, 大四，GPA77.41，雅思6",77.41,-1.2133083797331812,东华大学,1,0,1,0,0,0,0,英国_工科_applicants.csv
华威大学食品安全理学硕士,"暨南大学, 食品科学与工程, 大四，GPA86",86.0,0.17029580455869972,暨南大学,1,0,1,0,0,0,0,英国_工科_applicants.csv
伦敦大学学院保护学理学硕士,"北京林业大学, 野生动物与自然保护区管理, 大四，GPA90.14，雅思6.5",90.14,0.8371318142174176,北京林业大学,1,0,1,0,0,0,0,英国_工科_applicants.csv
爱丁堡大学传感器与成像系统理学硕士,"华南师范大学, 光电信息科学与工程, 大四，GPA86，雅思7",86.0,0.17029580455869972,华南师范大学,1,0,1,0,0,0,0,英国_工科_applicants.csv
华威大学食品安全理学硕士,"华中农业大学, 营养食品科学, 大四，GPA83.72，雅思6.5",83.72,-0.19694721525334788,华中农业大学,1,0,1,0,0,0,0,英国_工科_applicants.csv
伯明翰大学高级工程管理：项目管理理学硕士,"天津商业大学, 包装工程, 其他，GPA90.11",90.11,0.8322996692198904,天津商业大学,1,0,0,0,1,0,0,英国_工科_applicants.csv
伦敦大学学院饮食失调和临床营养理学硕士,"华中农业大学, 营养食品科学, 大四，GPA83.72，雅思6.5",83.72,-0.19694721525334788,华中农业大学,1,0,1,0,0,0,0,英国_工科_applicants.csv
伦敦大学学院生物化学工程理学硕士,"中国药科大学, 生物制药, 大四，GPA84.94，雅思6",84.94,-0.00043998535391917586,中国药科大学,1,0,1,0,0,0,0,英国_工科_applicants.csv
伯明翰大学高级化学工程（能源方向）理学硕士,"北京化工大学, 能源与化学工程, 大四，GPA2.81",76.2,-1.4082048946334336,北京化工大学,1,0,1,0,0,0,0,英国_工科_applicants.csv
谢菲尔德大学半导体光子学与电子学工程理学硕士,"华南师范大学, 光电信息科学与工程, 大四，GPA86，雅思7",86.0,0.17029580455869972,华南师范大学,1,0,1,0,0,0,0,英国_工科_applicants.csv
南安普顿大学应用地理信息系统与遥感理学硕士,"北京林业大学, 地理信息系统, 大四，GPA84.18，雅思6.5",84.18,-0.12285432529126686,北京林业大学,1,0,1,0,0,0,0,英国_工科_applicants.csv
格拉斯哥大学地理空间与测绘研究理学硕士,"江苏师范大学, 遥感科学与技术, 毕业，GPA3.5",90.0,0.8145818042289584,江苏师范大学,1,0,0,0,1,0,0,英国_工科_applicants.csv
爱丁堡大学应用环境水文地质学理学硕士,"河海大学, 水文水资源, 大四，GPA85.15",85.15,0.033385029628770685,河海大学,1,0,1,0,0,0,0,英国_工科_applicants.csv
伯明翰大学土木工程与管理理学硕士,"淮阴工学院, 土木工程, 毕业，GPA83.57，雅思6",83.57,-0.22110794024098349,淮阴工学院,1,0,0,0,0,0,0,英国_工科_applicants.csv
伯明翰大学岩土工程理学硕士,"淮阴工学院, 土木工程, 毕业，GPA83.57，雅思6",83.57,-0.22110794024098349,淮阴工学院,1,0,0,0,0,0,0,英国_工科_applicants.csv
伦敦大学学院水生保护，生态和恢复理学硕士,"河海大学, 水文水资源, 大四，GPA85.15",85.15,0.033385029628770685,河海大学,1,0,1,0,0,0,0,英国_工科_applicants.csv
爱丁堡大学可持续能源系统理学硕士,"深圳大学, 新能源科学, 大四，GPA85.5，雅思6",85.5,0.0897600545999174,深圳大学,1,0,0,0,0,0,0,英国_工科_applicants.csv
谢菲尔德大学应用地理信息系统理学硕士,"江苏师范大学, 遥感科学与技术, 已毕业，GPA85.27，雅思:6.0(L:5.0/R:6.5/W:6.5/S:5.0)",85.27,0.05271360961887689,江苏师范大学,1,0,0,0,1,0,0,英国_工科_applicants.csv
谢菲尔德大学机器人学理学硕士,"北京信息科技大学, 机器人工程, 大四，GPA3.72，雅思6.5",94.4,1.5232964038662438,北京信息科技大学,1,0,0,0,0,0,0,英国_工科_applicants.csv
南安普顿大学可持续能源科技理学硕士,"深圳大学, 新能源科学, 大四，GPA85.5，雅思6",85.5,0.0897600545999174,深圳大学,1,0,0,0,0,0,0,英国_工科_applicants.csv
格拉斯哥大学电子电气工程理学硕士,"吉林大学, 电子信息科学与技术, 大四，GPA88.01，雅思6.5",88.01,0.4940495193930055,吉林大学,1,1,1,0,0,0,0,英国_工科_applicants.csv
利兹大学地理信息系统理学硕士,"北京林业大学, 地理信息系统, 大四，GPA84.18，雅思6.5",84.18,-0.12285432529126686,北京林业大学,1,0,1,0,0,0,0,英国_工科_applicants.csv
利兹大学地理信息系统理学硕士,"江苏师范大学, 遥感科学与技术, 已毕业，GPA85.27，雅思:6.0(L:5.0/R:6.5/W:6.5/S:5.0)",85.27,0.05271360961887689,江苏师范大学,1,0,0,0,1,0,0,英国_工科_applicants.csv
南安普顿大学可持续能源科技理学硕士,"北京化工大学, 能源与化学工程, 大四，GPA2.81",76.2,-1.4082048946334336,北京化工大学,1,0,1,0,0,0,0,英国_工科_applicants.csv
利兹大学电子与电气工程理学硕士,"杭州电子科技大学, 电子信息工程, 其他，GPA3.82，雅思6.5",96.4,1.845439403701373,杭州电子科技大学,1,1,1,0,1,0,0,英国_工科_applicants.csv
伦敦大学学院项目与企业管理理学硕士,"北华大学, 工程管理, 毕业1年，GPA89.4，托福74",89.4,0.7179389042784206,北华大学,1,0,0,0,0,0,0,英国_工科_applicants.csv
利兹大学汽车工程理学硕士,"江苏大学, 机械工程, 大四，GPA81",81.0,-0.6350616950291236,江苏大学,1,0,0,0,1,0,0,英国_工科_applicants.csv
伯明翰大学高级机械工程理学硕士,"江苏大学, 机械工程, 大四，GPA81",81.0,-0.6350616950291236,江苏大学,1,0,0,0,1,0,0,英国_工科_applicants.csv
谢菲尔德大学高级机械工程理学硕士,"江苏大学, 机械工程, 已毕业，GPA81",81.0,-0.6350616950291236,江苏大学,1,0,0,0,1,0,0,英国_工科_applicants.csv
利兹大学通信和信号处理工程理学硕士,"北京化工大学, 通信工程, 大四，GPA3.29",85.8,0.13808150457518634,北京化工大学,1,0,1,0,0,0,0,英国_工科_applicants.csv
华威大学智能联网自动驾驶汽车理学硕士,"昆明理工大学, 车辆工程, 工作8年，GPA88",88.0,0.49243880439382903,昆明理工大学,1,0,0,0,1,0,0,英国_工科_applicants.csv
曼彻斯特大学项目管理理学硕士,"重庆工商大学, 金融, 已毕业，GPA86，雅思6.5",86.0,0.17029580455869972,重庆工商大学,1,0,0,0,1,0,0,英国_工科_applicants.csv
曼彻斯特大学高分子材料科学与工程理学硕士,"上海大学, 材料, 大四，GPA83.6，雅思7",83.6,-0.21627579524345636,上海大学,1,0,1,0,0,0,0,英国_工科_applicants.csv
利物浦大学计算机科学理学硕士,"太原理工大学, 环境工程, 大四，GPA74.68",74.68,-1.653033574508131,太原理工大学,1,0,1,0,0,0,0,英国_工科_applicants.csv
伦敦大学玛丽皇后学院大数据科学理学硕士,"重庆大学, 机械电子工程, 大四，GPA79.96，雅思6",79.96,-0.8025760549433918,重庆大学,1,1,1,0,0,0,0,英国_工科_applicants.csv
利兹大学食品科学与营养理学硕士,"上海理工大学, 食品质量与安全, 大四，GPA81.39",81.39,-0.5722438100612732,上海理工大学,1,0,0,0,0,0,0,英国_工科_applicants.csv
伯明翰大学人工智能与机器学习理学硕士,"南京信息工程大学, 信息工程, 大四，GPA85.06",85.06,0.018888594636189315,南京信息工程大学,1,0,0,0,0,0,0,英国_工科_applicants.csv
曼彻斯特大学建造项目管理理学硕士,"西南交通大学, 安全科学与工程, 大四，GPA83.71，雅思7.0",83.71,-0.19855793025252436,西南交通大学,1,0,1,0,1,0,0,英国_工科_applicants.csv
华威大学国际技术管理理学硕士,"北京邮电大学, 软件工程/央财辅修金融, 大四，GPA82",82.0,-0.47399019511155893,北京邮电大学,1,0,1,0,1,0,0,英国_工科_applicants.csv
爱丁堡大学信息学理学硕士,"南京理工大学, 自动化专业, 大四，GPA88.2，雅思6",88.2,0.5246531043773425,南京理工大学,1,1,1,0,1,0,0,英国_工科_applicants.csv
爱丁堡大学网络安全、隐私与信任理学硕士,"东南大学, 信息工程, 大四，GPA89，雅思7.5，GRE330",89.0,0.6535103043113937,东南大学,1,1,1,0,1,0,0,英国_工科_applicants.csv
卡迪夫大学计算机和信息技术管理理学硕士,"太原理工大学, 环境工程, 大四，GPA74.68",74.68,-1.653033574508131,太原理工大学,1,0,1,0,0,0,0,英国_工科_applicants.csv
利兹大学运输规划理学硕士,"大连海事大学, 交通运输（卓越工程师）, 大四，GPA88.8，雅思6.5",88.8,0.6212960043278803,大连海事大学,1,0,1,0,0,0,0,英国_工科_applicants.csv
利兹大学地理信息系统理学硕士,"桂林理工大学, 地理信息系统, 4年工作经验，GPA86",86.0,0.17029580455869972,桂林理工大学,1,0,0,0,0,0,0,英国_工科_applicants.csv
伦敦大学国王学院工程与管理理学硕士,"南开大学, 工业工程, 工作一年，GPA86，雅思7.0",86.0,0.17029580455869972,南开大学,1,1,1,0,1,0,0,英国_工科_applicants.csv
伯明翰大学高级工程管理：运营管理理学硕士,"西南交通大学, 安全科学与工程, 大四，GPA83.71，雅思7.0",83.71,-0.19855793025252436,西南交通大学,1,0,1,0,1,0,0,英国_工科_applicants.csv
伦敦大学国王学院工程与管理理学硕士,"大连理工大学, 软件工程+金融辅修, 大四，GPA81",81.0,-0.6350616950291236,大连理工大学,1,1,1,0,1,0,0,英国_工科_applicants.csv
谢菲尔德大学数据分析理学硕士,"南京信息工程大学, 信息工程, 毕业，GPA85.06",85.06,0.018888594636189315,南京信息工程大学,1,0,0,0,0,0,0,英国_工科_applicants.csv
爱丁堡大学计算机科学理学硕士,"东南大学, 信息工程, 大四，GPA89，雅思7.5，GRE330",89.0,0.6535103043113937,东南大学,1,1,1,0,1,0,0,英国_工科_applicants.csv
卡迪夫大学计算机学理学硕士,"太原理工大学, 环境工程, 大四，GPA74.68",74.68,-1.653033574508131,太原理工大学,1,0,1,0,0,0,0,英国_工科_applicants.csv
爱丁堡大学计算机科学理学硕士,"华中科技大学, 计算机专业, 工作8年，GPA85.63，雅思7",85.63,0.11069934958920008,华中科技大学,1,1,1,0,0,0,0,英国_工科_applicants.csv
华威大学方案和项目管理理学硕士,"重庆大学, 房地产开发与管理, 大四，GPA81，雅思6.5",81.0,-0.6350616950291236,重庆大学,1,1,1,0,0,0,0,英国_工科_applicants.csv
曼彻斯特大学商业项目管理理学硕士,"上海立信会计金融学院, 经济学, 已毕业，GPA88.88",88.88,0.6341817243212853,上海立信会计金融学院,1,0,0,0,0,0,0,英国_工科_applicants.csv
伦敦大学学院运输理学硕士,"海南大学, 交通运输, 大四，GPA84.18",84.18,-0.12285432529126686,海南大学,1,0,1,0,0,0,0,英国_工科_applicants.csv
东安格利亚大学计算机科学理学硕士,"太原理工大学, 环境工程, 大四，GPA74.68",74.68,-1.653033574508131,太原理工大学,1,0,1,0,0,0,0,英国_工科_applicants.csv
肯特大学计算机科学理学硕士,"太原理工大学, 环境工程, 大四，GPA74.68",74.68,-1.653033574508131,太原理工大学,1,0,1,0,0,0,0,英国_工科_applicants.csv
伦敦大学玛丽皇后学院大数据科学理学硕士,"南京信息工程大学, 信息工程, 毕业，GPA85.06",85.06,0.018888594636189315,南京信息工程大学,1,0,0,0,0,0,0,英国_工科_applicants.csv
伦敦大学玛丽皇后学院人工智能理学硕士,"南京信息工程大学, 信息工程, 毕业，GPA85.06",85.06,0.018888594636189315,南京信息工程大学,1,0,0,0,0,0,0,英国_工科_applicants.csv
伯明翰大学高级化学工程（能源方向）理学硕士,"华南理工大学, 能源化学工程, 大四，GPA3.53，雅思6",90.6,0.9112247041794963,华南理工大学,1,1,1,0,0,0,0,英国_工科_applicants.csv
伦敦大学学院项目与企业管理理学硕士,"以色列理工学院, 土木与环境工程, 大四，GPA78，雅思6.5",78.0,-1.1182761947818176,以色列理工学院,1,0,0,0,0,1,0,英国_工科_applicants.csv
南安普顿大学应用地理信息系统与遥感理学硕士,"桂林理工大学, 地理信息系统, 3年工作经验，GPA86",86.0,0.17029580455869972,桂林理工大学,1,0,0,0,0,0,0,英国_工科_applicants.csv
伦敦大学学院地理空间科学（地理信息科学和计算）,"中国地质大学（武汉）, 地球信息科学与技术, 应届毕业生，GPA82.76",82.76,-0.351575855174209,中国地质大学（武汉）,1,0,1,0,0,0,0,英国_工科_applicants.csv
曼彻斯特大学生物材料学理学硕士,"上海大学, 材料, 大四，GPA83.6，雅思7",83.6,-0.21627579524345636,上海大学,1,0,1,0,0,0,0,英国_工科_applicants.csv
谢菲尔德大学应用地理信息系统理学硕士,"桂林理工大学, 地理信息系统, 3年工作经验，GPA86",86.0,0.17029580455869972,桂林理工大学,1,0,0,0,0,0,0,英国_工科_applicants.csv
阿伯丁大学地理信息系统理学硕士,"桂林理工大学, 地理信息系统, 3年工作经验，GPA86",86.0,0.17029580455869972,桂林理工大学,1,0,0,0,0,0,0,英国_工科_applicants.csv
伦敦大学学院信息安全理学硕士,"东南大学, 信息工程, 大四，GPA89，雅思7.5，GRE330",89.0,0.6535103043113937,东南大学,1,1,1,0,1,0,0,英国_工科_applicants.csv
利兹大学高级计算机科学（数据分析）理学硕士,"北京邮电大学, 软件工程/央财辅修金融, 大四，GPA82",82.0,-0.47399019511155893,北京邮电大学,1,0,1,0,1,0,0,英国_工科_applicants.csv
伦敦大学国王学院机器人学理学硕士,"天津大学, 过程装备与控制工程, 大四，GPA84.5，雅思7",84.5,-0.07131144531764726,天津大学,1,1,1,0,0,0,0,英国_工科_applicants.csv
利兹大学高级计算机科学理学硕士,"北京邮电大学, 计算机, 大四，GPA82",82.0,-0.47399019511155893,北京邮电大学,1,0,1,0,1,0,0,英国_工科_applicants.csv
曼彻斯特大学热能与流体工程理学硕士,"苏州大学, 能源与动力工程, 大四，GPA82，雅思6.5",82.0,-0.47399019511155893,苏州大学,1,0,1,0,1,0,0,英国_工科_applicants.csv
爱丁堡大学电力工程理学硕士,"华中科技大学, 电气工程及其自动化  , 大四，GPA83.7，雅思6.5",83.7,-0.20016864525169853,华中科技大学,1,1,1,0,0,0,0,英国_工科_applicants.csv
爱丁堡大学地理信息科学理学硕士,"中国地质大学（武汉）, 地球信息科学与技术, 应届毕业生，GPA82.76",82.76,-0.351575855174209,中国地质大学（武汉）,1,0,1,0,0,0,0,英国_工科_applicants.csv
帝国理工学院控制与优化理学硕士,"中国地质大学（北京）, 电气工程及自动化, 大四，GPA87.05，托福90",87.05,0.33942087947214217,中国地质大学（北京）,1,0,1,0,0,0,0,英国_工科_applicants.csv
帝国理工学院模拟与数字集成电路设计理学硕士,"电子科技大学, 电子科学与技术, 大四，GPA87.82",87.82,0.4634459344086663,电子科技大学,1,1,1,0,1,0,0,英国_工科_applicants.csv
华威大学方案和项目管理理学硕士,"天津大学, 过程装备与控制工程, 大四，GPA3.26，托福90",85.19999999999999,0.04143860462464617,天津大学,1,1,1,0,0,0,0,英国_工科_applicants.csv
华威大学电子商务管理理学硕士,"中山大学, 大气科学学院, 大四，GPA87，雅思7.5，GRE319",87.0,0.3313673044762644,中山大学,1,1,1,0,0,0,0,英国_工科_applicants.csv
曼彻斯特大学通信与信号处理理学硕士,"南京农业大学, 电气电子, 大四，GPA3.76，雅思6.0",95.19999999999999,1.6521536038002929,南京农业大学,1,0,1,0,0,0,0,英国_工科_applicants.csv
谢菲尔德大学高级计算机科学理学硕士,"北京邮电大学, 计算机, 大四，GPA82",82.0,-0.47399019511155893,北京邮电大学,1,0,1,0,1,0,0,英国_工科_applicants.csv
曼彻斯特大学高级控制与系统工程理学硕士,"华中科技大学, 电气工程及其自动化  , 大四，GPA83.7，雅思6.5",83.7,-0.20016864525169853,华中科技大学,1,1,1,0,0,0,0,英国_工科_applicants.csv
曼彻斯特大学机械工程设计理学硕士,"重庆大学, 机械工程, 大五，GPA85.46，雅思6.5",85.46,0.08331719460321381,重庆大学,1,1,1,0,0,0,0,英国_工科_applicants.csv
曼彻斯特大学高级制造技术与系统管理理学硕士,"重庆大学, 机械工程, 大五，GPA85.46，雅思6.5",85.46,0.08331719460321381,重庆大学,1,1,1,0,0,0,0,英国_工科_applicants.csv
南安普顿大学移动通信和智能网络理学硕士,"哈尔滨工程大学, 通信工程, 大四，GPA86.69",86.69,0.281435139501819,哈尔滨工程大学,1,0,1,0,0,0,0,英国_工科_applicants.csv
曼彻斯特大学工程项目管理理学硕士,"天津大学, 过程装备与控制工程, 大四，GPA3.26，托福90",85.19999999999999,0.04143860462464617,天津大学,1,1,1,0,0,0,0,英国_工科_applicants.csv
曼彻斯特大学结构工程理学硕士,"长安大学, 土木工程, 大四，GPA84.9，雅思6",84.9,-0.006882845350620481,长安大学,1,0,1,0,1,0,0,英国_工科_applicants.csv
曼彻斯特大学高级控制与系统工程理学硕士,"中国地质大学（北京）, 电气工程及自动化, 大四，GPA87.05，托福90",87.05,0.33942087947214217,中国地质大学（北京）,1,0,1,0,0,0,0,英国_工科_applicants.csv
曼彻斯特大学电力系统工程理学硕士,"华中科技大学, 电气工程及其自动化  , 大四，GPA83.7，雅思6.5",83.7,-0.20016864525169853,华中科技大学,1,1,1,0,0,0,0,英国_工科_applicants.csv
伦敦大学国王学院电子工程与管理理学硕士,"东南大学, 测控技术与仪器, 大四，GPA3.06，雅思7",81.20000000000002,-0.6028473950456079,东南大学,1,1,1,0,1,0,0,英国_工科_applicants.csv
曼彻斯特大学发展项目管理与实施理学硕士,"深圳大学, 金融学, 大四，GPA83.3，雅思6.5",83.3,-0.2645972452187253,深圳大学,1,0,0,0,0,0,0,英国_工科_applicants.csv
曼彻斯特大学高级控制与系统工程理学硕士,"天津大学, 过程装备与控制工程, 大四，GPA84.5，雅思7",84.5,-0.07131144531764726,天津大学,1,1,1,0,0,0,0,英国_工科_applicants.csv
曼彻斯特大学工程项目管理理学硕士,"北华大学, 工程管理, 毕业半年，GPA89.4，托福74",89.4,0.7179389042784206,北华大学,1,0,0,0,0,0,0,英国_工科_applicants.csv
伦敦大学国王学院电子工程与管理理学硕士,"华中科技大学, 电气工程及其自动化  , 大四，GPA83.7，雅思6.5",83.7,-0.20016864525169853,华中科技大学,1,1,1,0,0,0,0,英国_工科_applicants.csv
伦敦大学学院遥感与环境制图理学硕士,"河海大学, 测绘工程, 大四，GPA84.5，雅思6",84.5,-0.07131144531764726,河海大学,1,0,1,0,0,0,0,英国_工科_applicants.csv
伦敦大学学院遥感与环境制图理学硕士,"西南交通大学, 测绘, 毕业半年，GPA82.32",82.32,-0.4224473151379393,西南交通大学,1,0,1,0,1,0,0,英国_工科_applicants.csv
兰卡斯特大学电子工程学理学硕士,"浙江农林大学, 电子信息工程, 已毕业，GPA3.55",91.0,0.9756533041465231,浙江农林大学,1,0,0,0,1,0,0,英国_工科_applicants.csv
伦敦大学国王学院电子工程与管理理学硕士,"重庆大学, 自动化, 毕业，GPA78.31",78.31,-1.068344029807372,重庆大学,1,1,1,0,0,0,0,英国_工科_applicants.csv
伦敦大学国王学院人工智能理学硕士,"中南大学, 信息管理与信息系统, 大四，GPA84.78",84.78,-0.026211425340728973,中南大学,1,1,1,0,0,0,0,英国_工科_applicants.csv
帝国理工学院环境工程理学硕士,"南开大学, 环境工程, 大四，GPA87.4，雅思7.5",87.4,0.39579590444329116,南开大学,1,1,1,0,1,0,0,英国_工科_applicants.csv
